source,target,weight,edge_types
B0013,B0070,0.5,partner
B0013,B0074,0.5,partner
B0013,B0077,0.5,partner
B0013,B0081,0.5,partner
B0013,B0100,0.5,partner
B0013,B0108,0.7,"partner,region"
B0013,B0117,0.5,partner
B0013,B0126,0.5,partner
B0013,B0131,0.7,"partner,region"
B0013,B0136,0.7,"partner,region"
B0013,B0139,0.5,partner
B0013,B0145,0.7,"partner,region"
B0013,B0157,0.7,"partner,region"
B0013,B0158,0.7,"partner,region"
B0013,B0175,0.5,partner
B0013,B0178,0.7,"partner,region"
B0013,B0186,0.5,partner
B0013,B0194,0.5,partner
B0013,B0195,0.7,"partner,region"
B0013,B0202,0.5,partner
B0013,B0204,0.5,partner
B0013,B0206,0.7,"partner,region"
B0013,B0213,0.5,partner
B0013,B0218,0.5,partner
B0013,B0220,0.5,partner
B0013,B0221,0.5,partner
B0013,B0229,0.5,partner
B0013,B0243,0.7,"partner,region"
B0013,B0250,0.5,partner
B0013,B0252,0.7,"partner,region"
B0013,B0265,0.5,partner
B0013,B0267,0.5,partner
B0013,B0275,0.7,"partner,region"
B0013,B0284,0.5,partner
B0013,B0286,0.7,"partner,region"
B0013,B0290,0.5,partner
B0013,B0294,0.5,partner
B0013,B0295,0.7,"partner,region"
B0013,B0303,0.5,partner
B0013,B0304,0.5,partner
B0013,B0308,0.5,partner
B0013,B0309,0.5,partner
B0013,B0312,0.7,"partner,region"
B0013,B0317,0.5,partner
B0013,B0318,0.5,partner
B0013,B0321,0.5,partner
B0013,B0322,0.5,partner
B0013,B0331,0.7,"partner,region"
B0013,B0332,0.5,partner
B0013,B0368,0.5,partner
B0013,B0375,0.5,partner
B0013,B0380,0.5,partner
B0013,B0383,0.7,"partner,region"
B0013,B0384,0.5,partner
B0013,B0388,0.5,partner
B0013,B0392,0.5,partner
B0013,B0393,0.5,partner
B0013,B0395,0.5,partner
B0013,B0398,0.5,partner
B0013,B0399,0.5,partner
B0013,B0402,0.5,partner
B0013,B0410,0.5,partner
B0013,B0413,0.7,"partner,region"
B0013,B0423,0.5,partner
B0013,B0429,0.5,partner
B0013,B0434,0.5,partner
B0013,B0436,0.5,partner
B0013,B0437,0.7,"partner,region"
B0013,B0438,0.5,partner
B0013,B0439,0.5,partner
B0013,B0441,0.5,partner
B0013,B0442,0.5,partner
B0013,B0444,0.5,partner
B0013,B0445,0.5,partner
B0013,B0452,0.5,partner
B0013,B0458,0.5,partner
B0013,B0479,0.5,partner
B0013,B0483,0.7,"partner,region"
B0013,B0486,0.7,"partner,region"
B0013,B0489,0.7,"partner,region"
B0013,B0490,0.7,"partner,region"
B0013,B0496,0.5,partner
B0013,B0501,0.7,"partner,region"
B0013,B0507,0.5,partner
B0013,B0531,0.5,partner
B0013,B0550,0.5,partner
B0013,B0565,0.7,"partner,region"
B0013,B0570,0.5,partner
B0013,B0572,0.5,partner
B0013,B0573,0.7,"partner,region"
B0013,B0577,0.5,partner
B0013,B0580,0.5,partner
B0013,B0589,0.5,partner
B0013,B0604,0.5,partner
B0013,B0612,0.7,"partner,region"
B0013,B0631,0.5,partner
B0013,B0632,0.5,partner
B0013,B0633,0.7,"partner,region"
B0013,B0635,0.5,partner
B0013,B0637,0.7,"partner,region"
B0013,B0645,0.5,partner
B0013,B0646,0.5,partner
B0013,B0651,0.7,"partner,region"
B0013,B0691,0.5,partner
B0013,B0695,0.5,partner
B0013,B0703,0.7,"partner,region"
B0013,B0704,0.5,partner
B0013,B0713,0.5,partner
B0013,B0714,0.5,partner
B0013,B0717,0.5,partner
B0013,B0727,0.5,partner
B0013,B0732,0.5,partner
B0013,B0733,0.5,partner
B0013,B0734,0.7,"partner,region"
B0013,B0749,0.7,"partner,region"
B0013,B0754,0.5,partner
B0013,B0762,0.7,"partner,region"
B0013,B0778,0.5,partner
B0013,B0779,0.5,partner
B0013,B0784,0.5,partner
B0013,B0787,0.5,partner
B0013,B0790,0.5,partner
B0013,B0798,0.5,partner
B0013,B0802,0.7,"partner,region"
B0013,B0805,0.5,partner
B0013,B0810,0.7,"partner,region"
B0013,B0825,0.5,partner
B0013,B0827,0.7,"partner,region"
B0013,B0831,0.5,partner
B0013,B0837,0.5,partner
B0013,B0844,0.5,partner
B0013,B0855,0.5,partner
B0013,B0858,0.5,partner
B0013,B0863,0.5,partner
B0013,B0869,0.5,partner
B0013,B0875,0.5,partner
B0013,B0905,0.5,partner
B0013,B0915,0.5,partner
B0013,B0916,0.5,partner
B0013,B0927,0.5,partner
B0013,B0931,0.7,"partner,region"
B0013,B0935,0.5,partner
B0013,B0936,0.5,partner
B0013,B0946,0.5,partner
B0013,B0966,0.7,"partner,region"
B0013,B0969,0.5,partner
B0013,B0975,0.5,partner
B0013,B0976,0.5,partner
B0013,B0977,0.7,"partner,region"
B0013,B0978,0.7,"partner,region"
B0013,B0982,0.5,partner
B0013,B0983,0.5,partner
B0013,B0985,0.5,partner
B0013,B0987,0.7,"partner,region"
B0013,B0988,0.7,"partner,region"
B0013,B0993,0.5,partner
B0013,B0996,0.5,partner
B0013,B1002,0.5,partner
B0013,B1005,0.5,partner
B0013,B1007,0.7,"partner,region"
B0013,B1010,0.7,"partner,region"
B0013,B1017,0.5,partner
B0013,B1019,0.5,partner
B0013,B1025,0.5,partner
B0013,B1036,0.5,partner
B0013,B1037,0.5,partner
B0013,B1038,0.7,"partner,region"
B0013,B1039,0.5,partner
B0013,B1041,0.7,"partner,region"
B0013,B1044,0.5,partner
B0013,B1046,0.5,partner
B0013,B1049,0.7,"partner,region"
B0013,B1050,0.5,partner
B0013,B1058,0.7,"partner,region"
B0013,B1062,0.5,partner
B0013,B1069,0.5,partner
B0013,B1090,0.5,partner
B0013,B1104,0.5,partner
B0013,B1109,0.5,partner
B0013,B1137,0.5,partner
B0013,B1144,0.7,"partner,region"
B0013,B1147,0.5,partner
B0013,B1152,0.7,"partner,region"
B0013,B1154,0.7,"partner,region"
B0013,B1156,0.5,partner
B0013,B1168,0.7,"partner,region"
B0013,B1169,0.7,"partner,region"
B0013,B1173,0.5,partner
B0013,B1176,0.5,partner
B0013,B1180,0.5,partner
B0013,B1182,0.5,partner
B0013,B1186,0.5,partner
B0013,B1187,0.5,partner
B0013,B1190,0.5,partner
B0013,B1198,0.7,"partner,region"
B0013,B1208,0.5,partner
B0013,B1209,0.5,partner
B0013,B1211,0.5,partner
B0013,B1232,0.5,partner
B0013,B1234,0.5,partner
B0013,B1244,0.5,partner
B0013,B1245,0.5,partner
B0013,B1250,0.5,partner
B0013,B1253,0.5,partner
B0013,B1256,0.5,partner
B0013,B1266,0.5,partner
B0013,B1286,0.5,partner
B0013,B1288,0.5,partner
B0013,B1294,0.7,"partner,region"
B0013,B1299,0.7,"partner,region"
B0013,B1301,0.5,partner
B0013,B1317,0.7,"partner,region"
B0013,B1319,0.5,partner
B0013,B1321,0.7,"partner,region"
B0013,B1322,0.5,partner
B0013,B1325,0.5,partner
B0013,B1328,0.5,partner
B0013,B1330,0.5,partner
B0013,B1333,0.5,partner
B0013,B1340,0.5,partner
B0013,B1342,0.5,partner
B0013,B1351,0.7,"partner,region"
B0013,B1354,0.7,"partner,region"
B0013,B1369,0.7,"partner,region"
B0013,B1377,0.7,"partner,region"
B0013,B1380,0.5,partner
B0013,B1393,0.5,partner
B0013,B1406,0.5,partner
B0013,B1410,0.5,partner
B0013,B1415,0.5,partner
B0013,B1416,0.5,partner
B0013,B1417,0.5,partner
B0013,B1424,0.5,partner
B0013,B1426,0.5,partner
B0013,B1438,0.5,partner
B0013,B1455,0.7,"partner,region"
B0013,B1458,0.5,partner
B0013,B1476,0.5,partner
B0013,B1478,0.7,"partner,region"
B0013,B1482,0.5,partner
B0013,B1483,0.7,"partner,region"
B0013,B1486,0.5,partner
B0013,B1491,0.5,partner
B0013,B1500,0.7,"partner,region"
B0013,B1506,0.5,partner
B0013,B1515,0.7,"partner,region"
B0013,B1524,0.5,partner
B0013,B1527,0.5,partner
B0013,B1542,0.5,partner
B0013,B1545,0.7,"partner,region"
B0013,B1547,0.5,partner
B0013,B1553,0.7,"partner,region"
B0013,B1554,0.5,partner
B0013,B1556,0.5,partner
B0013,B1561,0.5,partner
B0013,B1566,0.5,partner
B0013,B1570,0.7,"partner,region"
B0013,B1571,0.5,partner
B0013,B1575,0.5,partner
B0013,B1579,0.5,partner
B0013,B1590,0.5,partner
B0013,B1591,0.5,partner
B0013,B1592,0.7,"partner,region"
B0013,B1596,0.5,partner
B0013,B1597,0.7,"partner,region"
B0013,B1603,0.5,partner
B0013,B1604,0.5,partner
B0013,B1605,0.5,partner
B0013,B1607,0.5,partner
B0013,B1610,0.7,"partner,region"
B0013,B1612,0.7,"partner,region"
B0013,B1629,0.5,partner
B0013,B1632,0.5,partner
B0013,B1647,0.5,partner
B0013,B1654,0.5,partner
B0013,B1657,0.7,"partner,region"
B0013,B1664,0.7,"partner,region"
B0013,B1671,0.5,partner
B0013,B1677,0.7,"partner,region"
B0013,B1679,0.5,partner
B0013,B1680,0.5,partner
B0013,B1682,0.5,partner
B0013,B1689,0.5,partner
B0013,B1696,0.5,partner
B0013,B1698,0.7,"partner,region"
B0013,B1705,0.5,partner
B0013,B1707,0.7,"partner,region"
B0013,B1719,0.5,partner
B0013,B1720,0.5,partner
B0013,B1723,0.5,partner
B0013,B1727,0.7,"partner,region"
B0013,B1731,0.5,partner
B0013,B1750,0.5,partner
B0013,B1751,0.5,partner
B0013,B1752,0.5,partner
B0013,B1755,0.7,"partner,region"
B0013,B1757,0.5,partner
B0013,B1770,0.5,partner
B0013,B1773,0.5,partner
B0013,B1776,0.7,"partner,region"
B0013,B1778,0.5,partner
B0013,B1782,0.5,partner
B0013,B1783,0.7,"partner,region"
B0013,B1787,0.5,partner
B0013,B1805,0.5,partner
B0013,B1806,0.7,"partner,region"
B0013,B1812,0.7,"partner,region"
B0013,B1816,0.5,partner
B0013,B1822,0.5,partner
B0013,B1835,0.7,"partner,region"
B0013,B1840,0.5,partner
B0013,B1843,0.5,partner
B0013,B1859,0.5,partner
B0013,B1876,0.7,"partner,region"
B0013,B1884,0.7,"partner,region"
B0013,B1894,0.5,partner
B0013,B1896,0.5,partner
B0013,B1897,0.5,partner
B0013,B1907,0.5,partner
B0013,B1911,0.5,partner
B0013,B1918,0.5,partner
B0013,B1925,0.5,partner
B0013,B1927,0.5,partner
B0013,B1929,0.5,partner
B0013,B1935,0.5,partner
B0013,B1937,0.5,partner
B0013,B1942,0.5,partner
B0013,B1945,0.5,partner
B0013,B1949,0.7,"partner,region"
B0013,B1953,0.5,partner
B0013,B1958,0.5,partner
B0013,B1965,0.5,partner
B0013,B1973,0.5,partner
B0013,B1984,0.5,partner
B0013,B1987,0.7,"partner,region"
B0013,B1993,0.5,partner
B0013,B1994,0.5,partner
B0013,B1999,0.7,"partner,region"
B0013,B0029,0.2,region
B0013,B0079,0.2,region
B0013,B0103,0.2,region
B0013,B0155,0.2,region
B0013,B0156,0.2,region
B0013,B0171,0.2,region
B0013,B0212,0.2,region
B0013,B0239,0.2,region
B0013,B0244,0.2,region
B0013,B0246,0.2,region
B0013,B0256,0.2,region
B0013,B0299,0.2,region
B0013,B0409,0.2,region
B0013,B0448,0.2,region
B0013,B0536,0.2,region
B0013,B0709,0.2,region
B0013,B0718,0.2,region
B0013,B0731,0.2,region
B0013,B0736,0.2,region
B0013,B0766,0.2,region
B0013,B0807,0.2,region
B0013,B0897,0.2,region
B0013,B0898,0.2,region
B0013,B0963,0.2,region
B0013,B1015,0.2,region
B0013,B1051,0.2,region
B0013,B1113,0.2,region
B0013,B1175,0.2,region
B0013,B1218,0.2,region
B0013,B1252,0.2,region
B0013,B1265,0.2,region
B0013,B1308,0.2,region
B0013,B1338,0.2,region
B0013,B1398,0.2,region
B0013,B1409,0.2,region
B0013,B1431,0.2,region
B0013,B1504,0.2,region
B0013,B1543,0.2,region
B0013,B1549,0.2,region
B0013,B1650,0.2,region
B0013,B1688,0.2,region
B0013,B1697,0.2,region
B0013,B1701,0.2,region
B0013,B1749,0.2,region
B0013,B1766,0.2,region
B0013,B1785,0.2,region
B0013,B1830,0.2,region
B0013,B1852,0.2,region
B0013,B1881,0.2,region
B0013,B1916,0.2,region
B0013,B1930,0.2,region
B0013,B1934,0.2,region
B0013,B1954,0.2,region
B0013,B1975,0.2,region
B0013,B1980,0.2,region
B0014,B0064,1.0,group
B0014,B1180,1.0,group
B0014,B1836,1.0,group
B0014,B1862,1.0,group
B0014,B1003,0.7,"partner,region"
B0014,B0049,0.2,region
B0014,B0741,0.2,region
B0014,B1061,0.2,region
B0014,B1541,0.2,region
B0015,B0334,1.0,group
B0015,B0845,1.0,group
B0015,B1052,1.0,group
B0015,B1251,1.0,group
B0015,B1923,1.0,group
B0015,B0143,0.5,partner
B0015,B0538,0.5,partner
B0015,B0688,0.5,partner
B0015,B0735,0.5,partner
B0015,B0884,0.7,"partner,region"
B0015,B1240,0.7,"partner,region"
B0015,B1249,0.5,partner
B0015,B1260,0.7,"partner,region"
B0015,B1454,0.7,"partner,region"
B0015,B0166,0.2,region
B0015,B0257,0.2,region
B0015,B0361,0.2,region
B0015,B0864,0.2,region
B0015,B1386,0.2,region
B0015,B1998,0.2,region
B0016,B0546,1.0,group
B0016,B1072,1.0,group
B0016,B1535,1.0,group
B0016,B1539,1.0,group
B0016,B1971,1.0,group
B0016,B0025,0.5,partner
B0016,B0028,0.5,partner
B0016,B0030,0.5,partner
B0016,B0035,0.5,partner
B0016,B0051,0.5,partner
B0016,B0060,0.5,partner
B0016,B0062,0.7,"partner,region"
B0016,B0070,0.5,partner
B0016,B0074,0.5,partner
B0016,B0077,0.5,partner
B0016,B0081,0.7,"partner,region"
B0016,B0100,0.7,"partner,region"
B0016,B0108,0.5,partner
B0016,B0117,0.5,partner
B0016,B0126,0.5,partner
B0016,B0131,0.5,partner
B0016,B0136,0.5,partner
B0016,B0139,0.5,partner
B0016,B0145,0.5,partner
B0016,B0157,0.5,partner
B0016,B0158,0.5,partner
B0016,B0175,0.5,partner
B0016,B0178,0.5,partner
B0016,B0186,0.7,"partner,region"
B0016,B0194,0.7,"partner,region"
B0016,B0195,0.5,partner
B0016,B0202,0.7,"partner,region"
B0016,B0204,0.5,partner
B0016,B0206,0.5,partner
B0016,B0213,0.5,partner
B0016,B0218,0.7,"partner,region"
B0016,B0220,0.5,partner
B0016,B0221,0.7,"partner,region"
B0016,B0229,0.5,partner
B0016,B0243,0.5,partner
B0016,B0250,0.5,partner
B0016,B0252,0.5,partner
B0016,B0265,0.7,"partner,region"
B0016,B0267,0.5,partner
B0016,B0275,0.5,partner
B0016,B0284,0.5,partner
B0016,B0286,0.5,partner
B0016,B0290,0.5,partner
B0016,B0294,0.7,"partner,region"
B0016,B0295,0.5,partner
B0016,B0303,0.7,"partner,region"
B0016,B0304,0.5,partner
B0016,B0308,0.5,partner
B0016,B0309,0.7,"partner,region"
B0016,B0312,0.5,partner
B0016,B0317,0.5,partner
B0016,B0318,0.5,partner
B0016,B0321,0.5,partner
B0016,B0322,0.5,partner
B0016,B0331,0.5,partner
B0016,B0332,0.5,partner
B0016,B0368,0.5,partner
B0016,B0375,0.5,partner
B0016,B0380,0.5,partner
B0016,B0383,0.5,partner
B0016,B0384,0.5,partner
B0016,B0388,0.5,partner
B0016,B0392,0.5,partner
B0016,B0393,0.5,partner
B0016,B0395,0.5,partner
B0016,B0398,0.5,partner
B0016,B0399,0.5,partner
B0016,B0402,0.5,partner
B0016,B0410,0.5,partner
B0016,B0413,0.5,partner
B0016,B0423,0.5,partner
B0016,B0429,0.5,partner
B0016,B0434,0.7,"partner,region"
B0016,B0436,0.7,"partner,region"
B0016,B0437,0.5,partner
B0016,B0438,0.5,partner
B0016,B0439,0.5,partner
B0016,B0441,0.5,partner
B0016,B0442,0.5,partner
B0016,B0444,0.7,"partner,region"
B0016,B0445,0.5,partner
B0016,B0452,0.7,"partner,region"
B0016,B0458,0.5,partner
B0016,B0479,0.5,partner
B0016,B0483,0.5,partner
B0016,B0486,0.5,partner
B0016,B0489,0.5,partner
B0016,B0490,0.5,partner
B0016,B0496,0.5,partner
B0016,B0501,0.5,partner
B0016,B0507,0.5,partner
B0016,B0531,0.5,partner
B0016,B0550,0.5,partner
B0016,B0565,0.5,partner
B0016,B0570,0.7,"partner,region"
B0016,B0572,0.5,partner
B0016,B0573,0.5,partner
B0016,B0577,0.5,partner
B0016,B0580,0.7,"partner,region"
B0016,B0589,0.5,partner
B0016,B0600,0.7,"partner,region"
B0016,B0604,0.5,partner
B0016,B0612,0.5,partner
B0016,B0631,0.5,partner
B0016,B0632,0.5,partner
B0016,B0633,0.5,partner
B0016,B0635,0.5,partner
B0016,B0637,0.5,partner
B0016,B0645,0.5,partner
B0016,B0646,0.5,partner
B0016,B0651,0.5,partner
B0016,B0691,0.5,partner
B0016,B0695,0.5,partner
B0016,B0703,0.5,partner
B0016,B0704,0.5,partner
B0016,B0713,0.7,"partner,region"
B0016,B0714,0.7,"partner,region"
B0016,B0717,0.5,partner
B0016,B0727,0.5,partner
B0016,B0732,0.5,partner
B0016,B0733,0.5,partner
B0016,B0734,0.5,partner
B0016,B0749,0.5,partner
B0016,B0754,0.5,partner
B0016,B0762,0.5,partner
B0016,B0778,0.5,partner
B0016,B0779,0.5,partner
B0016,B0784,0.5,partner
B0016,B0787,0.5,partner
B0016,B0790,0.5,partner
B0016,B0798,0.7,"partner,region"
B0016,B0802,0.5,partner
B0016,B0805,0.5,partner
B0016,B0810,0.5,partner
B0016,B0825,0.5,partner
B0016,B0827,0.5,partner
B0016,B0831,0.7,"partner,region"
B0016,B0837,0.5,partner
B0016,B0844,0.5,partner
B0016,B0855,0.7,"partner,region"
B0016,B0858,0.7,"partner,region"
B0016,B0863,0.7,"partner,region"
B0016,B0869,0.7,"partner,region"
B0016,B0875,0.5,partner
B0016,B0905,0.5,partner
B0016,B0915,0.5,partner
B0016,B0916,0.5,partner
B0016,B0927,0.5,partner
B0016,B0931,0.5,partner
B0016,B0935,0.5,partner
B0016,B0936,0.5,partner
B0016,B0946,0.7,"partner,region"
B0016,B0966,0.5,partner
B0016,B0969,0.7,"partner,region"
B0016,B0975,0.7,"partner,region"
B0016,B0976,0.7,"partner,region"
B0016,B0977,0.5,partner
B0016,B0978,0.5,partner
B0016,B0982,0.7,"partner,region"
B0016,B0983,0.5,partner
B0016,B0985,0.5,partner
B0016,B0987,0.5,partner
B0016,B0988,0.5,partner
B0016,B0993,0.7,"partner,region"
B0016,B0996,0.5,partner
B0016,B1002,0.5,partner
B0016,B1005,0.7,"partner,region"
B0016,B1007,0.5,partner
B0016,B1010,0.5,partner
B0016,B1017,0.7,"partner,region"
B0016,B1019,0.7,"partner,region"
B0016,B1025,0.5,partner
B0016,B1036,0.7,"partner,region"
B0016,B1037,0.5,partner
B0016,B1038,0.5,partner
B0016,B1039,0.5,partner
B0016,B1041,0.5,partner
B0016,B1044,0.7,"partner,region"
B0016,B1046,0.7,"partner,region"
B0016,B1049,0.5,partner
B0016,B1050,0.5,partner
B0016,B1058,0.5,partner
B0016,B1062,0.5,partner
B0016,B1069,0.7,"partner,region"
B0016,B1090,0.5,partner
B0016,B1104,0.7,"partner,region"
B0016,B1109,0.5,partner
B0016,B1137,0.5,partner
B0016,B1144,0.5,partner
B0016,B1147,0.5,partner
B0016,B1152,0.5,partner
B0016,B1154,0.5,partner
B0016,B1156,0.5,partner
B0016,B1168,0.5,partner
B0016,B1169,0.5,partner
B0016,B1173,0.5,partner
B0016,B1176,0.5,partner
B0016,B1180,0.5,partner
B0016,B1182,0.7,"partner,region"
B0016,B1186,0.5,partner
B0016,B1187,0.7,"partner,region"
B0016,B1190,0.5,partner
B0016,B1198,0.5,partner
B0016,B1208,0.7,"partner,region"
B0016,B1209,0.5,partner
B0016,B1211,0.5,partner
B0016,B1232,0.7,"partner,region"
B0016,B1234,0.5,partner
B0016,B1244,0.5,partner
B0016,B1245,0.7,"partner,region"
B0016,B1250,0.5,partner
B0016,B1253,0.5,partner
B0016,B1256,0.5,partner
B0016,B1266,0.5,partner
B0016,B1286,0.5,partner
B0016,B1288,0.5,partner
B0016,B1294,0.5,partner
B0016,B1299,0.5,partner
B0016,B1301,0.5,partner
B0016,B1317,0.5,partner
B0016,B1319,0.5,partner
B0016,B1321,0.5,partner
B0016,B1322,0.5,partner
B0016,B1325,0.7,"partner,region"
B0016,B1328,0.7,"partner,region"
B0016,B1330,0.7,"partner,region"
B0016,B1333,0.5,partner
B0016,B1340,0.7,"partner,region"
B0016,B1342,0.5,partner
B0016,B1351,0.5,partner
B0016,B1354,0.5,partner
B0016,B1369,0.5,partner
B0016,B1377,0.5,partner
B0016,B1380,0.5,partner
B0016,B1393,0.7,"partner,region"
B0016,B1406,0.5,partner
B0016,B1410,0.7,"partner,region"
B0016,B1415,0.7,"partner,region"
B0016,B1416,0.5,partner
B0016,B1417,0.5,partner
B0016,B1424,0.7,"partner,region"
B0016,B1426,0.7,"partner,region"
B0016,B1438,0.7,"partner,region"
B0016,B1455,0.5,partner
B0016,B1458,0.5,partner
B0016,B1476,0.7,"partner,region"
B0016,B1478,0.5,partner
B0016,B1482,0.7,"partner,region"
B0016,B1483,0.5,partner
B0016,B1486,0.5,partner
B0016,B1491,0.5,partner
B0016,B1500,0.5,partner
B0016,B1506,0.5,partner
B0016,B1515,0.5,partner
B0016,B1524,0.7,"partner,region"
B0016,B1527,0.5,partner
B0016,B1542,0.5,partner
B0016,B1545,0.5,partner
B0016,B1547,0.7,"partner,region"
B0016,B1553,0.5,partner
B0016,B1554,0.5,partner
B0016,B1556,0.5,partner
B0016,B1561,0.5,partner
B0016,B1566,0.5,partner
B0016,B1570,0.5,partner
B0016,B1571,0.5,partner
B0016,B1575,0.5,partner
B0016,B1579,0.5,partner
B0016,B1590,0.5,partner
B0016,B1591,0.5,partner
B0016,B1592,0.5,partner
B0016,B1596,0.7,"partner,region"
B0016,B1597,0.5,partner
B0016,B1603,0.5,partner
B0016,B1604,0.7,"partner,region"
B0016,B1605,0.5,partner
B0016,B1607,0.5,partner
B0016,B1610,0.5,partner
B0016,B1612,0.5,partner
B0016,B1629,0.7,"partner,region"
B0016,B1632,0.5,partner
B0016,B1647,0.5,partner
B0016,B1654,0.7,"partner,region"
B0016,B1657,0.5,partner
B0016,B1664,0.5,partner
B0016,B1671,0.5,partner
B0016,B1677,0.5,partner
B0016,B1679,0.5,partner
B0016,B1680,0.5,partner
B0016,B1682,0.7,"partner,region"
B0016,B1689,0.5,partner
B0016,B1696,0.5,partner
B0016,B1698,0.5,partner
B0016,B1705,0.5,partner
B0016,B1707,0.5,partner
B0016,B1719,0.5,partner
B0016,B1720,0.5,partner
B0016,B1723,0.5,partner
B0016,B1727,0.5,partner
B0016,B1731,0.5,partner
B0016,B1750,0.5,partner
B0016,B1751,0.7,"partner,region"
B0016,B1752,0.5,partner
B0016,B1755,0.5,partner
B0016,B1757,0.7,"partner,region"
B0016,B1770,0.5,partner
B0016,B1773,0.5,partner
B0016,B1776,0.5,partner
B0016,B1778,0.7,"partner,region"
B0016,B1782,0.5,partner
B0016,B1783,0.5,partner
B0016,B1787,0.5,partner
B0016,B1805,0.7,"partner,region"
B0016,B1806,0.5,partner
B0016,B1812,0.5,partner
B0016,B1816,0.5,partner
B0016,B1822,0.7,"partner,region"
B0016,B1835,0.5,partner
B0016,B1840,0.7,"partner,region"
B0016,B1843,0.5,partner
B0016,B1859,0.5,partner
B0016,B1876,0.5,partner
B0016,B1884,0.5,partner
B0016,B1894,0.5,partner
B0016,B1896,0.5,partner
B0016,B1897,0.5,partner
B0016,B1907,0.7,"partner,region"
B0016,B1911,0.5,partner
B0016,B1918,0.5,partner
B0016,B1925,0.7,"partner,region"
B0016,B1927,0.5,partner
B0016,B1929,0.5,partner
B0016,B1935,0.5,partner
B0016,B1937,0.5,partner
B0016,B1942,0.5,partner
B0016,B1945,0.5,partner
B0016,B1949,0.5,partner
B0016,B1953,0.7,"partner,region"
B0016,B1958,0.5,partner
B0016,B1965,0.5,partner
B0016,B1973,0.7,"partner,region"
B0016,B1984,0.5,partner
B0016,B1987,0.5,partner
B0016,B1993,0.5,partner
B0016,B1994,0.5,partner
B0016,B1999,0.5,partner
B0016,B0026,0.2,region
B0016,B0027,0.2,region
B0016,B0102,0.2,region
B0016,B0159,0.2,region
B0016,B0224,0.2,region
B0016,B0297,0.2,region
B0016,B0341,0.2,region
B0016,B0353,0.2,region
B0016,B0373,0.2,region
B0016,B0382,0.2,region
B0016,B0406,0.2,region
B0016,B0488,0.2,region
B0016,B0498,0.2,region
B0016,B0537,0.2,region
B0016,B0560,0.2,region
B0016,B0619,0.2,region
B0016,B0629,0.2,region
B0016,B0676,0.2,region
B0016,B0729,0.2,region
B0016,B0763,0.2,region
B0016,B0795,0.2,region
B0016,B0822,0.2,region
B0016,B0894,0.2,region
B0016,B1179,0.2,region
B0016,B1396,0.2,region
B0016,B1428,0.2,region
B0016,B1440,0.2,region
B0016,B1443,0.2,region
B0016,B1477,0.2,region
B0016,B1601,0.2,region
B0016,B1648,0.2,region
B0016,B1666,0.2,region
B0016,B1718,0.2,region
B0016,B1725,0.2,region
B0016,B1917,0.2,region
B0016,B1979,0.2,region
B0017,B0127,1.0,group
B0017,B0927,1.0,group
B0017,B1279,1.0,group
B0017,B1346,1.0,group
B0017,B1908,1.0,group
B0017,B1968,1.0,group
B0017,B0152,0.7,"partner,region"
B0017,B0829,0.5,partner
B0017,B0999,0.5,partner
B0017,B1439,0.5,partner
B0017,B1667,0.7,"partner,region"
B0017,B1985,0.5,partner
B0017,B0196,0.2,region
B0017,B0571,0.2,region
B0017,B0674,0.2,region
B0017,B0751,0.2,region
B0017,B0775,0.2,region
B0017,B0781,0.2,region
B0017,B0840,0.2,region
B0017,B1203,0.2,region
B0017,B1430,0.2,region
B0017,B1551,0.2,region
B0017,B1742,0.2,region
B0018,B0174,1.0,group
B0018,B0589,1.0,group
B0018,B0781,1.0,group
B0018,B0999,1.0,group
B0018,B1559,1.0,group
B0018,B0227,0.7,"partner,region"
B0018,B0473,0.5,partner
B0018,B0675,0.7,"partner,region"
B0018,B0687,0.7,"partner,region"
B0018,B1018,0.5,partner
B0018,B1272,0.7,"partner,region"
B0018,B1302,0.5,partner
B0018,B1533,0.7,"partner,region"
B0018,B1704,0.7,"partner,region"
B0018,B1848,0.7,"partner,region"
B0018,B1880,0.7,"partner,region"
B0018,B1914,0.5,partner
B0019,B0320,1.0,group
B0019,B0399,1.0,group
B0019,B0511,1.0,group
B0019,B0653,1.0,group
B0019,B0971,1.0,group
B0019,B0310,0.5,partner
B0019,B0340,0.5,partner
B0019,B0477,0.5,partner
