borrower_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,predicted_stress_prob,source_timestep
B0080,0.0,0.0,0.0,0.0,0.0,1.0945351,0.0,1.2073759,1.2633748,0.0,0.0,1.0056565,0.57280445,0.0,0.0,0.0,1.4032273,1.5301671,0.3926234,0.22289899,0.0,0.7591022,0.0,0.8961478,0.0,0.3809843,1.3348143,0.0,0.787345,0.11994301,1.3072785,0.0,0.053456824,11
B0081,0.0,0.0,0.0,0.0,0.0,0.94513357,0.0,1.1648672,1.2524014,0.0,0.0,0.7025944,0.4632495,0.0,0.0,0.0,0.8538701,1.4161702,0.2860423,0.18063754,0.0,0.6658939,0.0,0.48180142,0.0,0.17071557,1.1626606,0.0,0.55823416,0.1414936,1.1043406,0.0,0.08680908,11
B0082,0.0,0.0,0.0,0.0,0.0,0.8219232,0.0,1.054531,1.1571695,0.0,0.0,0.6657055,0.45004323,0.0,0.0,0.0,0.86000025,1.2571983,0.3667652,0.17076305,0.0,0.60600746,0.0,0.52705467,0.0,0.2141145,1.0635655,0.0,0.50113094,0.16402353,0.98214483,0.0,0.09897973,11
B0083,0.0,0.0,0.0,0.0,0.0,1.0984013,0.0,1.3824856,1.2844173,0.0,0.0,1.3481655,0.78202844,0.0,0.0,0.0,1.8216088,1.4253976,0.50596565,0.21845049,0.0,0.85283846,0.0,1.2078955,0.0,0.781044,1.6723223,0.0,1.0483239,0.26757094,1.4905424,0.0,0.033549577,11
B0084,0.0,0.0,0.0,0.0,0.0,0.9097151,0.0,1.1588602,1.1500566,0.0,0.0,0.7022321,0.4491737,0.0,0.0,0.0,0.82121336,1.3572804,0.330674,0.1918088,0.0,0.6587854,0.0,0.5333118,0.0,0.1304053,1.1177069,0.0,0.5125086,0.15590936,1.0124185,0.0,0.092419535,11
B0085,0.0,0.0,0.0,0.0,0.0,1.1114522,0.0,1.1943269,1.2035681,0.0,0.0,1.0922948,0.5584789,0.0,0.0,0.0,1.4594443,1.3302262,0.48991784,0.23414676,0.0,0.65117025,0.0,1.0363239,0.0,0.518434,1.318014,0.0,0.93222845,0.15020591,1.2238613,0.0,0.052338403,11
B0086,0.0,0.0,0.0,0.0,0.0,1.4293168,0.0,1.3222153,1.4171047,0.0,0.0,0.90080786,0.34543288,0.0,0.0,0.0,0.91982746,1.6190891,0.19989249,0.25485325,0.0,0.589657,0.0,0.5497409,0.0,0.09037,1.382098,0.0,0.6753418,0.0,1.2569582,0.0,0.063661024,11
B0087,0.0,0.0,0.0,0.0,0.0,1.0165415,0.0,1.3203435,1.2063351,0.0,0.0,0.8254564,0.50547993,0.0,0.0,0.0,0.9454008,1.5582794,0.40454087,0.2273419,0.0,0.76840574,0.0,0.68343264,0.0,0.13959095,1.2446561,0.0,0.63762635,0.1628779,1.1332512,0.0,0.07029173,11
B0088,0.0,0.0,0.0,0.0,0.0,1.2705257,0.0,1.3081836,1.3127759,0.0,0.0,1.1900663,0.5859317,0.0,0.0,0.0,1.4878187,1.4813237,0.3809619,0.25050056,0.0,0.72108966,0.0,0.9485972,0.0,0.5322873,1.4646537,0.0,0.87967324,0.11581749,1.3809223,0.0,0.04461995,11
B0089,0.0,0.0,0.0,0.0,0.0,1.084804,0.0,1.3771431,1.2761593,0.0,0.0,1.3442461,0.7784282,0.0,0.0,0.0,1.7971127,1.3905097,0.49511948,0.21327811,0.0,0.8431114,0.0,1.1885387,0.0,0.7903526,1.6641445,0.0,1.0138807,0.2746576,1.4768815,0.0,0.034733217,11
B0090,0.0,0.0,0.0,0.0,0.0,1.1043599,0.0,1.3961246,1.3442409,0.0,0.0,1.3663812,0.80351216,0.0,0.0,0.0,1.8687153,1.4571822,0.5055171,0.21606097,0.0,0.8761983,0.0,1.2147377,0.0,0.8384015,1.6976326,0.0,1.0977516,0.27148002,1.534291,0.0,0.03137979,11
B0091,0.0,0.0,0.0,0.0,0.0,0.8020359,0.0,0.12092084,1.0627594,0.0,0.0,0.5469832,0.1499905,0.0,0.0,0.0,0.46474606,1.3326881,0.0,0.1842069,0.0,0.34988236,0.0,0.224056,0.0,0.0,0.74728453,0.0,0.17697346,0.0,0.92303514,0.0,0.17444682,11
B0092,0.0,0.0,0.0,0.0,0.0,1.0609183,0.0,1.2380427,1.2219343,0.0,0.0,0.9368108,0.5538773,0.0,0.0,0.0,1.203574,1.4567116,0.3421892,0.21516283,0.0,0.7559364,0.0,0.76921594,0.0,0.3294178,1.3033749,0.0,0.6879109,0.14173709,1.2217088,0.0,0.062476,11
B0093,0.0,0.0,0.0,0.0,0.0,1.0212898,0.0,1.3474597,1.2179904,0.0,0.0,0.9809108,0.5683237,0.0,0.0,0.0,1.1916815,1.4632862,0.3978873,0.22432336,0.0,0.7218454,0.0,0.8522794,0.0,0.34350234,1.2336622,0.0,0.75223505,0.17867973,1.1716657,0.0,0.060375128,11
B0094,0.0,0.0,0.0,0.0,0.0,1.1466019,0.0,1.3420091,1.3944278,0.0,0.0,1.4841623,0.7618677,0.0,0.0,0.0,1.9552692,1.7768251,0.5025627,0.22381511,0.0,0.8503158,0.0,1.2921216,0.0,0.8176558,1.6985023,0.0,1.0551175,0.24235216,1.5424569,0.0,0.027737824,11
B0095,0.0,0.0,0.0,0.0,0.0,0.96115327,0.0,1.2058473,1.1822402,0.0,0.0,0.7137293,0.45234713,0.0,0.0,0.0,0.7931155,1.4351587,0.2979188,0.19982345,0.0,0.6759517,0.0,0.5235392,0.0,0.091860324,1.138364,0.0,0.5315907,0.13783811,1.0172901,0.0,0.0890126,11
B0096,0.0,0.0,0.0,0.0,0.0,1.059774,0.0,1.2227087,1.2470946,0.0,0.0,0.95077664,0.5416658,0.0,0.0,0.0,1.1594929,1.4582045,0.37996125,0.21789938,0.0,0.697261,0.0,0.7684537,0.0,0.3707054,1.243252,0.0,0.77215177,0.14966926,1.1959685,0.0,0.06316398,11
B0097,0.0,0.0,0.0,0.0,0.0,0.98454,0.0,1.135008,1.298964,0.0,0.0,0.93145674,0.46516842,0.0,0.0,0.0,1.0430541,1.3319569,0.4339943,0.23183796,0.0,0.49200717,0.0,0.6914308,0.0,0.47338268,1.1478249,0.0,0.7650684,0.13893172,1.010467,0.0,0.0742828,11
B0098,0.0,0.0,0.0,0.0,0.0,1.031764,0.0,1.2241508,1.2549555,0.0,0.0,0.8610707,0.5402985,0.0,0.0,0.0,1.1134516,1.4762583,0.3274893,0.20425965,0.0,0.7459077,0.0,0.6904929,0.0,0.27392066,1.2522969,0.0,0.6872443,0.13741031,1.1915025,0.0,0.06733958,11
B0099,0.0,0.0,0.0,0.0,0.0,1.0569768,0.0,1.2586117,1.3089187,0.0,0.0,0.9689028,0.5944079,0.0,0.0,0.0,1.3022155,1.4671578,0.36590564,0.20599312,0.0,0.77044946,0.0,0.79093266,0.0,0.4205476,1.346639,0.0,0.75733197,0.16404334,1.3093486,0.0,0.056426875,11
B0100,0.0,0.0,0.0,0.0,0.0,1.1041464,0.0,1.4039361,1.3284367,0.0,0.0,1.3649094,0.7976067,0.0,0.0,0.0,1.85064,1.427373,0.50087714,0.21480283,0.0,0.8594362,0.0,1.2021359,0.0,0.8236122,1.6870003,0.0,1.0711997,0.27177817,1.5212126,0.0,0.03225138,11
B0101,0.0,0.0,0.0,0.0,0.0,1.003129,0.0,1.287041,1.1942358,0.0,0.0,0.94950753,0.49600393,0.0,0.0,0.0,1.0767319,1.4527268,0.3603503,0.2413297,0.0,0.59637916,0.0,0.76902634,0.0,0.29412097,1.1188607,0.0,0.70064205,0.12131849,1.0141892,0.0,0.07049167,11
B0102,0.0,0.0,0.0,0.0,0.0,0.9407487,0.0,1.2047057,1.2539005,0.0,0.0,0.7946465,0.51345503,0.0,0.0,0.0,0.9833929,1.4393424,0.33693844,0.19423637,0.0,0.6876998,0.0,0.6111459,0.0,0.26145452,1.1720406,0.0,0.63836694,0.16154824,1.1215189,0.0,0.07675912,11
B0103,0.0,0.0,0.0,0.0,0.0,1.2016839,0.0,1.3049208,1.3765213,0.0,0.0,1.2023615,0.6542624,0.0,0.0,0.0,1.6322482,1.4854331,0.39966404,0.23158282,0.0,0.7798307,0.0,0.97293866,0.0,0.6098768,1.5226797,0.0,0.9246408,0.1547623,1.478575,0.0,0.040582307,11
B0104,0.0,0.0,0.0,0.0,0.0,0.908368,0.0,1.1935682,1.1651645,0.0,0.0,0.7540032,0.48501247,0.0,0.0,0.0,0.8550912,1.3955812,0.39458206,0.21097511,0.0,0.65362954,0.0,0.60341704,0.0,0.24209335,1.1551962,0.0,0.6116475,0.1785247,1.0248019,0.0,0.084374174,11
B0105,0.0,0.0,0.0,0.0,0.0,1.092156,0.0,1.255928,1.332573,0.0,0.0,1.0281992,0.61427283,0.0,0.0,0.0,1.4114565,1.489414,0.37384236,0.21131271,0.0,0.7866393,0.0,0.8387318,0.0,0.46996507,1.4106624,0.0,0.78678775,0.16148455,1.3731086,0.0,0.05115525,11
B0106,0.0,0.0,0.0,0.0,0.0,0.9667001,0.0,1.2594142,1.2171166,0.0,0.0,0.6888145,0.43205783,0.0,0.0,0.0,0.6872863,1.4581146,0.28421915,0.19540243,0.0,0.6679388,0.0,0.42647773,0.0,0.061849996,1.166141,0.0,0.46748167,0.15068495,1.055841,0.0,0.09185934,11
B0107,0.0,0.0,0.0,0.0,0.0,1.1146162,0.0,1.4638374,1.3495244,0.0,0.0,1.4110994,0.7907197,0.0,0.0,0.0,1.8616387,1.5210922,0.53525317,0.22761157,0.0,0.8915646,0.0,1.267319,0.0,0.8039589,1.7566347,0.0,1.0604987,0.28510636,1.5870538,0.0,0.029374005,11
B0108,0.0,0.0,0.0,0.0,0.0,1.1031392,0.0,1.40077,1.3278804,0.0,0.0,1.3651521,0.7969804,0.0,0.0,0.0,1.8510549,1.4280443,0.5007013,0.21436983,0.0,0.8589717,0.0,1.2022619,0.0,0.82358074,1.6867572,0.0,1.0686222,0.27174062,1.5210062,0.0,0.03229333,11
B0109,0.0,0.0,0.0,0.0,0.0,0.9901866,0.0,1.1600996,1.2456112,0.0,0.0,0.6973431,0.37022895,0.0,0.0,0.0,0.7154182,1.4015121,0.26036268,0.20792922,0.0,0.55357814,0.0,0.45147532,0.0,0.11298598,1.1355666,0.0,0.5105256,0.0998971,0.95516497,0.0,0.09561067,11
B0110,0.0,0.0,0.0,0.0,0.0,1.1457064,0.0,1.417341,1.314738,0.0,0.0,1.4303864,0.7949436,0.0,0.0,0.0,1.8493145,1.5725176,0.54144615,0.24584372,0.0,0.88687235,0.0,1.2855023,0.0,0.7621403,1.7205458,0.0,1.0719608,0.2739566,1.5236609,0.0,0.029738663,11
B0111,0.0,0.0,0.0,0.0,0.0,1.0642877,0.0,1.2190962,1.1174976,0.0,0.0,0.96601856,0.4916695,0.0,0.0,0.0,1.0453889,1.3579382,0.393466,0.23399144,0.0,0.6194844,0.0,0.79289633,0.0,0.3602087,1.1835513,0.0,0.73736703,0.15548882,1.0934972,0.0,0.070160255,11
B0112,0.0,0.0,0.0,0.0,0.0,1.1597517,0.0,1.3133905,1.2442971,0.0,0.0,0.9577539,0.52020454,0.0,0.0,0.0,1.1247302,1.5273061,0.32832727,0.2412803,0.0,0.7194462,0.0,0.7540139,0.0,0.25440034,1.2733731,0.0,0.7085571,0.099953815,1.1741581,0.0,0.061760444,11
B0113,0.0,0.0,0.0,0.0,0.0,1.2264118,0.0,1.2717679,1.3422757,0.0,0.0,1.1840377,0.6110112,0.0,0.0,0.0,1.5650856,1.4687505,0.4139762,0.23885457,0.0,0.7291882,0.0,0.9721191,0.0,0.58084047,1.465077,0.0,0.9313278,0.13011642,1.4082978,0.0,0.043279078,11
B0114,0.0,0.0,0.0,0.0,0.0,0.984932,0.0,1.1888376,1.2273018,0.0,0.0,0.8677441,0.51860255,0.0,0.0,0.0,1.0353321,1.4426463,0.37076205,0.20738384,0.0,0.6740212,0.0,0.68123525,0.0,0.3048462,1.1736686,0.0,0.7038107,0.15917532,1.1238351,0.0,0.07245056,11
B0115,0.0,0.0,0.0,0.0,0.0,0.93510675,0.0,1.1949792,1.2230239,0.0,0.0,0.84377664,0.5268295,0.0,0.0,0.0,1.1217138,1.4127352,0.37168393,0.20292008,0.0,0.70300436,0.0,0.707516,0.0,0.25872508,1.1743201,0.0,0.6226362,0.1531865,1.1112227,0.0,0.07294624,11
B0116,0.0,0.0,0.0,0.0,0.0,0.9497929,0.0,1.2592514,1.3000598,0.0,0.0,0.83437264,0.5559546,0.0,0.0,0.0,1.1166751,1.4397286,0.35193735,0.18218394,0.0,0.71497583,0.0,0.6610242,0.0,0.30972403,1.233887,0.0,0.6353912,0.18366566,1.2641034,0.0,0.06832985,11
B0117,0.0,0.0,0.0,0.0,0.0,1.0144501,0.0,1.2716234,1.288915,0.0,0.0,0.8803755,0.5591569,0.0,0.0,0.0,1.1432769,1.468652,0.33841655,0.20099741,0.0,0.74629366,0.0,0.7131168,0.0,0.3324913,1.2756927,0.0,0.7028495,0.1617973,1.2490528,0.0,0.064018756,11
B0118,0.0,0.0,0.0,0.0,0.0,1.1093299,0.0,1.2227747,1.2160044,0.0,0.0,1.0130105,0.5330657,0.0,0.0,0.0,1.2639697,1.5045803,0.37250316,0.23512438,0.0,0.72732776,0.0,0.8664388,0.0,0.3745591,1.3103095,0.0,0.7844141,0.12088494,1.2065686,0.0,0.057678204,11
B0119,0.0,0.0,0.0,0.0,0.0,1.2734168,0.0,1.3973951,1.3203634,0.0,0.0,1.1816283,0.5968815,0.0,0.0,0.0,1.4804237,1.5302296,0.40152228,0.25564998,0.0,0.7431852,0.0,0.9936577,0.0,0.49988586,1.4354976,0.0,0.90125453,0.117778674,1.3671165,0.0,0.042973395,11
B0120,0.0,0.0,0.0,0.0,0.0,1.2064784,0.0,1.3120732,1.2639871,0.0,0.0,1.0695796,0.5613069,0.0,0.0,0.0,1.2975821,1.6025461,0.39872113,0.24965599,0.0,0.77573013,0.0,0.8888858,0.0,0.39289525,1.3928165,0.0,0.8326984,0.12786129,1.3107629,0.0,0.05001445,11
B0121,0.0,0.0,0.0,0.0,0.0,0.902547,0.0,1.2209125,1.2168121,0.0,0.0,0.67976516,0.45070282,0.0,0.0,0.0,0.81575555,1.4470811,0.3209103,0.19998421,0.0,0.6621126,0.0,0.5083466,0.0,0.12119791,1.1684039,0.0,0.5281812,0.14665271,1.0755188,0.0,0.087809406,11
B0122,0.0,0.0,0.0,0.0,0.0,1.1005836,0.0,1.3804743,1.2726926,0.0,0.0,1.3594644,0.7825787,0.0,0.0,0.0,1.8238794,1.4471674,0.52176183,0.22607452,0.0,0.8580564,0.0,1.2315447,0.0,0.75624347,1.6754549,0.0,1.0394218,0.2682244,1.4893453,0.0,0.033215314,11
B0123,0.0,0.0,0.0,0.0,0.0,1.1367679,0.0,1.317426,1.3275542,0.0,0.0,1.518821,0.7838688,0.0,0.0,0.0,1.9009082,1.764135,0.46106276,0.23539338,0.0,0.8353212,0.0,1.2622106,0.0,0.8428165,1.6774851,0.0,1.0923274,0.23446822,1.4877436,0.0,0.028978609,11
B0124,0.0,0.0,0.0,0.0,0.0,1.2343493,0.0,1.2927619,1.3230326,0.0,0.0,1.200384,0.6072379,0.0,0.0,0.0,1.5505848,1.4982283,0.4305067,0.24744642,0.0,0.73917085,0.0,1.0006094,0.0,0.57675683,1.4822509,0.0,0.9491509,0.13429242,1.4132304,0.0,0.042243585,11
B0125,0.0,0.0,0.0,0.0,0.0,1.0821145,0.0,1.4050845,1.4024894,0.0,0.0,1.3901427,0.82749516,0.0,0.0,0.0,1.9571081,1.453246,0.5261266,0.19605373,0.0,0.8734839,0.0,1.2328172,0.0,0.87119055,1.7022141,0.0,1.0621978,0.2908397,1.6043441,0.0,0.029838372,11
B0126,0.0,0.0,0.0,0.0,0.0,1.0864066,0.0,1.2752973,1.3363621,0.0,0.0,1.0273495,0.62038136,0.0,0.0,0.0,1.4048992,1.4887323,0.3744775,0.21187955,0.0,0.7892067,0.0,0.8450011,0.0,0.47095692,1.401022,0.0,0.7956509,0.16428527,1.3633919,0.0,0.05103528,11
B0127,0.0,0.0,0.0,0.0,0.0,0.7562091,0.0,0.17823672,0.9921807,0.0,0.0,0.5711533,0.14465854,0.0,0.0,0.0,0.40521955,1.5783762,0.0,0.18987495,0.0,0.35577968,0.0,0.26458314,0.0,0.0,0.7576833,0.0,0.11386067,0.0,0.7680214,0.0,0.17227033,11
B0128,0.0,0.0,0.0,0.0,0.0,1.0166078,0.0,1.111382,1.2631081,0.0,0.0,0.9467536,0.57559276,0.0,0.0,0.0,1.3177233,1.4717469,0.35473537,0.19148925,0.0,0.7569131,0.0,0.7766315,0.0,0.40759975,1.2840943,0.0,0.7176415,0.13899529,1.2322559,0.0,0.061525334,11
B0129,0.0,0.0,0.0,0.0,0.0,1.2276932,0.0,1.5410819,1.3048878,0.0,0.0,1.4317129,0.7871671,0.0,0.0,0.0,1.8052199,1.6234355,0.54679793,0.27284104,0.0,0.921156,0.0,1.296229,0.0,0.71980715,1.7644982,0.0,1.1472408,0.25593737,1.5254693,0.0,0.027829092,11
B0130,0.0,0.0,0.0,0.0,0.0,0.9835155,0.0,1.1835247,1.2027822,0.0,0.0,0.7343338,0.46731502,0.0,0.0,0.0,0.8894805,1.4327743,0.31801295,0.19681159,0.0,0.7082304,0.0,0.5443864,0.0,0.13343352,1.2015619,0.0,0.56311864,0.13994157,1.1081929,0.0,0.082817905,11
B0131,0.0,0.0,0.0,0.0,0.0,1.237509,0.0,1.2776926,1.3824394,0.0,0.0,1.2137265,0.6233134,0.0,0.0,0.0,1.5830839,1.4821045,0.3897874,0.23436671,0.0,0.73254246,0.0,0.94646704,0.0,0.6155734,1.4959304,0.0,0.9284771,0.13569655,1.4514744,0.0,0.04191904,11
B0132,0.0,0.0,0.0,0.0,0.0,1.208358,0.0,1.2720826,1.1795255,0.0,0.0,1.0296029,0.46784544,0.0,0.0,0.0,1.2095354,1.5989163,0.4068306,0.27169278,0.0,0.712255,0.0,0.95050514,0.0,0.27440232,1.3255992,0.0,0.7896471,0.08398168,1.2165672,0.0,0.05509495,11
B0133,0.0,0.0,0.0,0.0,0.0,1.1827533,0.0,1.3979883,1.2584622,0.0,0.0,0.9201229,0.46969253,0.0,0.0,0.0,1.0554227,1.5969439,0.38848785,0.2621031,0.0,0.6853614,0.0,0.7818126,0.0,0.12708476,1.2420053,0.0,0.682364,0.084363356,1.1336684,0.0,0.06214963,11
B0134,0.0,0.0,0.0,0.0,0.0,1.0792067,0.0,1.3651282,1.2961577,0.0,0.0,1.3437747,0.77830046,0.0,0.0,0.0,1.8336539,1.3890069,0.5115591,0.21528637,0.0,0.8472993,0.0,1.2012625,0.0,0.79526067,1.6776819,0.0,1.029937,0.27128068,1.4851524,0.0,0.034061417,11
B0135,0.0,0.0,0.0,0.0,0.0,1.3004892,0.0,1.2904856,1.4012809,0.0,0.0,1.2217052,0.6113211,0.0,0.0,0.0,1.6088011,1.5390581,0.3707646,0.25115642,0.0,0.74458694,0.0,0.94516194,0.0,0.55433905,1.5283906,0.0,0.9237858,0.1002634,1.4761026,0.0,0.040234298,11
B0136,0.0,0.0,0.0,0.0,0.0,1.0097896,0.0,1.2422674,1.2681143,0.0,0.0,0.879216,0.5528396,0.0,0.0,0.0,1.1355691,1.4475744,0.35494006,0.19779491,0.0,0.73858273,0.0,0.71483904,0.0,0.3473036,1.2693024,0.0,0.706576,0.17018808,1.2401049,0.0,0.06516701,11
B0137,0.0,0.0,0.0,0.0,0.0,1.1440177,0.0,1.2520959,1.2916936,0.0,0.0,1.0448217,0.5744933,0.0,0.0,0.0,1.3388277,1.528349,0.3798764,0.23029038,0.0,0.7438236,0.0,0.86279315,0.0,0.4318052,1.3524444,0.0,0.83079106,0.12937383,1.3085784,0.0,0.052403457,11
B0138,0.0,0.0,0.0,0.0,0.0,0.9269484,0.0,1.1271584,1.1619003,0.0,0.0,0.7387734,0.42944998,0.0,0.0,0.0,0.8282409,1.3466005,0.38560015,0.19572395,0.0,0.5585269,0.0,0.5494672,0.0,0.21514584,1.0541699,0.0,0.5055604,0.15494987,0.97447616,0.0,0.09336044,11
B0139,0.0,0.0,0.0,0.0,0.0,0.957232,0.0,1.2377114,1.2701223,0.0,0.0,0.73705673,0.48728263,0.0,0.0,0.0,0.9110528,1.4386736,0.31270993,0.19065273,0.0,0.69385,0.0,0.54086244,0.0,0.19999608,1.207727,0.0,0.59401625,0.15793337,1.1744543,0.0,0.07914205,11
B0140,0.0,0.0,0.0,0.0,0.0,0.9601497,0.0,1.1705041,1.2044555,0.0,0.0,0.93961185,0.48722836,0.0,0.0,0.0,1.0681946,1.2305458,0.44284812,0.217099,0.0,0.5044267,0.0,0.7467904,0.0,0.44769195,1.1374807,0.0,0.73095524,0.15496935,0.99911976,0.0,0.075876094,11
B0141,0.0,0.0,0.0,0.0,0.0,1.0107365,0.0,1.2141598,1.2588584,0.0,0.0,0.860162,0.5369286,0.0,0.0,0.0,1.0919929,1.4656477,0.33304033,0.20258528,0.0,0.7218666,0.0,0.6779153,0.0,0.28440735,1.2258203,0.0,0.6795587,0.14365207,1.1688375,0.0,0.06916709,11
B0142,0.0,0.0,0.0,0.0,0.0,0.9593067,0.0,1.2441843,1.2437146,0.0,0.0,0.8340784,0.5137608,0.0,0.0,0.0,1.0414902,1.4600197,0.3426816,0.20098448,0.0,0.72604513,0.0,0.6601876,0.0,0.2442055,1.2257453,0.0,0.59016895,0.16114864,1.160958,0.0,0.07238895,11
B0143,0.0,0.0,0.0,0.0,0.0,0.9156017,0.0,1.1680506,1.2809278,0.0,0.0,0.7310587,0.47773832,0.0,0.0,0.0,0.8427557,1.4565532,0.29917592,0.18654966,0.0,0.65485746,0.0,0.47678804,0.0,0.18046996,1.1486766,0.0,0.4979669,0.15486398,1.0552886,0.0,0.087361455,11
B0144,0.0,0.0,0.0,0.0,0.0,1.1083183,0.0,1.3828311,1.1973157,0.0,0.0,1.3515346,0.7588155,0.0,0.0,0.0,1.700146,1.3744012,0.48000613,0.22778352,0.0,0.82073617,0.0,1.1674173,0.0,0.73708797,1.6491966,0.0,0.964337,0.27202109,1.4209138,0.0,0.037145957,11
B0145,0.0,0.0,0.0,0.0,0.0,1.2294753,0.0,1.2900915,1.4170375,0.0,0.0,1.2217855,0.6521425,0.0,0.0,0.0,1.6646504,1.5111063,0.3811546,0.2328606,0.0,0.7776854,0.0,0.9538024,0.0,0.611876,1.547668,0.0,0.9273018,0.13787457,1.5095766,0.0,0.039398577,11
B0146,0.0,0.0,0.0,0.0,0.0,1.0828924,0.0,1.2407007,1.2646339,0.0,0.0,0.94714844,0.556407,0.0,0.0,0.0,1.1927013,1.4867572,0.33617243,0.21324852,0.0,0.73983896,0.0,0.7496343,0.0,0.34502673,1.2904835,0.0,0.7410573,0.13764252,1.2406368,0.0,0.06120874,11
B0147,0.0,0.0,0.0,0.0,0.0,0.8873657,0.0,1.1449735,1.205913,0.0,0.0,0.7259567,0.45562685,0.0,0.0,0.0,0.9001108,1.4506977,0.32508218,0.18339953,0.0,0.6755034,0.0,0.55574787,0.0,0.18038571,1.1363915,0.0,0.52420974,0.1487689,1.0776916,0.0,0.086240545,11
B0148,0.0,0.0,0.0,0.0,0.0,1.102879,0.0,1.4002528,1.3306451,0.0,0.0,1.3672988,0.7987993,0.0,0.0,0.0,1.8562491,1.4295759,0.50168324,0.21331245,0.0,0.8598227,0.0,1.2025038,0.0,0.8252859,1.6852721,0.0,1.0658872,0.27241075,1.5260246,0.0,0.032197878,11
B0149,0.0,0.0,0.0,0.0,0.0,0.7606273,0.0,0.17803949,1.0254173,0.0,0.0,0.61676645,0.16215521,0.0,0.0,0.0,0.49871045,1.5904554,0.0,0.19411871,0.0,0.36110198,0.0,0.30752718,0.0,0.0,0.783591,0.0,0.16961342,0.0,0.8276769,0.0,0.16139866,11
B0150,0.0,0.0,0.0,0.0,0.0,1.2820356,0.0,1.2638593,1.3273196,0.0,0.0,1.2064675,0.5848725,0.0,0.0,0.0,1.5296144,1.4994571,0.37896395,0.25031418,0.0,0.7276075,0.0,0.9457433,0.0,0.54443204,1.501477,0.0,0.88540924,0.10918849,1.4154696,0.0,0.043483187,11
B0151,0.0,0.0,0.0,0.0,0.0,1.2831069,0.0,1.2873302,1.3259355,0.0,0.0,1.1708719,0.56579363,0.0,0.0,0.0,1.4401621,1.4407129,0.3975848,0.24654275,0.0,0.665491,0.0,0.9496254,0.0,0.5590791,1.3822111,0.0,0.9201262,0.10327284,1.3137693,0.0,0.046844978,11
B0152,0.0,0.0,0.0,0.0,0.0,0.92006576,0.0,0.28183693,1.1307137,0.0,0.0,0.7217405,0.17155576,0.0,0.0,0.0,0.5700535,1.4853524,0.080504835,0.21476501,0.0,0.30663872,0.0,0.31828737,0.0,0.0,0.79151475,0.0,0.34587318,0.0,0.9624646,0.0,0.1427315,11
B0153,0.0,0.0,0.0,0.0,0.0,0.9972473,0.0,1.2118123,1.2156973,0.0,0.0,0.8127601,0.5120257,0.0,0.0,0.0,1.0153803,1.4621313,0.3472782,0.20268805,0.0,0.7278862,0.0,0.65228856,0.0,0.20814946,1.2144135,0.0,0.6165968,0.15039216,1.1408268,0.0,0.07384852,11
B0154,0.0,0.0,0.0,0.0,0.0,0.99593484,0.0,1.3107508,1.2557006,0.0,0.0,1.293729,0.7756125,0.0,0.0,0.0,1.8665667,1.3464503,0.5115855,0.19139811,0.0,0.8188801,0.0,1.2166891,0.0,0.76078796,1.6198444,0.0,0.9850885,0.2771761,1.4722898,0.0,0.03650283,11
B0155,0.0,0.0,0.0,0.0,0.0,1.099076,0.0,1.4007059,1.3117691,0.0,0.0,1.3566341,0.7908855,0.0,0.0,0.0,1.8305818,1.4148375,0.49789214,0.21512938,0.0,0.8536781,0.0,1.1974914,0.0,0.81286013,1.6810391,0.0,1.0571196,0.27240586,1.5056562,0.0,0.0330035,11
B0156,0.0,0.0,0.0,0.0,0.0,1.0577179,0.0,1.3116373,1.2848217,0.0,0.0,0.9857496,0.6025985,0.0,0.0,0.0,1.3032184,1.4637411,0.40422624,0.21394993,0.0,0.7813654,0.0,0.83954835,0.0,0.44198394,1.3588195,0.0,0.7842983,0.18678638,1.3270552,0.0,0.054306187,11
B0157,0.0,0.0,0.0,0.0,0.0,0.9470682,0.0,1.2101629,1.2467523,0.0,0.0,0.7316221,0.47961617,0.0,0.0,0.0,0.89559716,1.424056,0.3288468,0.18764675,0.0,0.6842732,0.0,0.5451377,0.0,0.21057022,1.1884644,0.0,0.59873825,0.16633613,1.1575994,0.0,0.08100553,11
B0158,0.0,0.0,0.0,0.0,0.0,1.034826,0.0,1.2869408,1.2900347,0.0,0.0,0.9094642,0.56935203,0.0,0.0,0.0,1.1953452,1.4640245,0.36653098,0.20477432,0.0,0.7619643,0.0,0.7436885,0.0,0.3668324,1.3211235,0.0,0.72362816,0.1728179,1.2974086,0.0,0.060394198,11
B0159,0.0,0.0,0.0,0.0,0.0,1.104061,0.0,1.400331,1.3311355,0.0,0.0,1.3625238,0.79735506,0.0,0.0,0.0,1.8570248,1.4377187,0.50392294,0.21546045,0.0,0.86313397,0.0,1.2050722,0.0,0.82000315,1.6859555,0.0,1.0757155,0.26965162,1.527986,0.0,0.032071937,11
