borrower_id,t,state,is_stressed,own_lagged_risk,neighbor_stress_fraction,regional_shock_index,ground_truth_reason,group_id,partner_id,region_id,loan_amount,term_months,repayment_interval,current_savings,individual_risk_score
B0237,0,0,0,0,0.0,0,,G0035,439.0,Cambodia_R1,625.0,8.0,bullet,112.26,0.02495103
B0238,0,0,0,0,0.0,0,,G0184,381.0,Malawi_R3,50.0,10.0,monthly,9.09,0.048711494
B0239,0,0,0,0,0.0,0,,G0017,123.0,Philippines_R0,825.0,6.0,bullet,192.95,0.07229318
B0240,0,0,0,0,0.0,0,,G0068,243.0,Timor-Leste_R2,800.0,13.0,monthly,266.34,0.029308848
B0241,0,0,0,0,0.0,0,,G0324,198.0,Turkey_R0,300.0,7.0,irregular,36.66,0.05216024
B0242,0,0,0,0,0.0,0,,G0173,245.0,Pakistan_R0,400.0,14.0,monthly,34.58,0.07080196
B0243,0,0,0,0,0.0,0,,G0130,145.0,Philippines_R0,250.0,8.0,irregular,27.31,0.035634078
B0244,0,0,0,0,0.0,0,,G0079,136.0,Philippines_R0,250.0,8.0,monthly,79.02,0.052799463
B0245,0,0,0,0,0.0,0,,G0259,58.0,Paraguay_R1,1125.0,14.0,monthly,274.21,0.038765796
B0246,0,0,0,0,0.0,0,,G0288,125.0,Philippines_R0,350.0,15.0,irregular,47.52,0.05622319
B0247,0,0,0,0,0.0,0,,G0008,137.0,Ecuador_R0,1100.0,7.0,irregular,324.26,0.061487466
B0248,0,0,0,0,0.0,0,,G0192,204.0,Cambodia_R2,550.0,20.0,monthly,169.63,0.028293164
B0249,0,0,0,0,0.0,0,,G0197,247.0,Pakistan_R1,300.0,14.0,monthly,91.19,0.049318112
B0250,0,0,0,0,0.0,0,,G0081,145.0,Philippines_R1,350.0,8.0,irregular,113.99,0.073135674
B0251,0,0,0,0,0.0,0,,G0007,136.0,Philippines_R1,550.0,14.0,monthly,69.12,0.044260852
B0252,0,0,0,0,0.0,0,,G0330,145.0,Philippines_R0,425.0,5.0,irregular,117.52,0.10263436
B0253,0,1,1,0,0.0,0,Isolated Stress,G0279,58.0,Paraguay_R2,475.0,15.0,monthly,89.38,0.048270136
B0254,0,0,0,0,0.0,0,,G0006,241.0,India_R0,700.0,43.0,bullet,211.82,0.040866118
B0255,0,1,1,0,0.0,0,Isolated Stress,G0205,388.0,Kenya_R2,525.0,14.0,monthly,140.99,0.040891647
B0256,0,0,0,0,0.0,0,,G0017,126.0,Philippines_R0,225.0,10.0,monthly,63.66,0.04188781
B0257,0,0,0,0,0.0,0,,G0237,118.0,Honduras_R2,875.0,15.0,monthly,215.99,0.046271127
B0258,0,0,0,0,0.0,0,,G0164,133.0,Kenya_R3,700.0,11.0,monthly,72.26,0.050710417
B0259,0,0,0,0,0.0,0,,G0070,137.0,Ecuador_R3,775.0,7.0,monthly,165.47,0.04277479
B0260,0,0,0,0,0.0,0,,G0163,161.0,Rwanda_R0,675.0,29.0,monthly,233.15,0.032804932
B0261,0,0,0,0,0.0,0,,G0068,428.0,India_R1,450.0,26.0,monthly,149.05,0.06527955
B0262,0,0,0,0,0.0,0,,G0281,15.0,Samoa_R2,775.0,14.0,irregular,48.79,0.049887218
B0263,0,0,0,0,0.0,0,,G0252,177.0,Colombia_R0,200.0,13.0,bullet,19.89,0.07911145
B0264,0,0,0,0,0.0,0,,G0226,367.0,Zimbabwe_R1,650.0,9.0,irregular,58.19,0.054992426
B0265,0,0,0,0,0.0,1,,G0077,145.0,Philippines_R2,275.0,8.0,irregular,73.64,0.067067616
B0266,0,0,0,0,0.0,0,,G0062,499.0,Cambodia_R2,600.0,14.0,monthly,177.2,0.030067546
B0267,0,0,0,0,0.0,0,,G0196,145.0,Philippines_R1,425.0,8.0,irregular,48.47,0.0822466
B0268,0,0,0,0,0.0,1,,G0249,390.0,Honduras_R1,700.0,18.0,monthly,141.23,0.04272021
B0269,0,0,0,0,0.0,0,,G0318,402.0,The Democratic Republic of the Congo_R3,500.0,8.0,monthly,151.11,0.044723507
B0270,0,0,0,0,0.0,0,,G0032,61.0,Cambodia_R2,200.0,8.0,monthly,53.97,0.0712529
B0271,0,0,0,0,0.0,0,,G0078,202.0,Kenya_R1,250.0,9.0,bullet,53.17,0.04987214
B0272,0,0,0,0,0.0,0,,G0087,188.0,Ecuador_R1,600.0,17.0,monthly,136.26,0.045051686
B0273,0,0,0,0,0.0,0,,G0080,199.0,El Salvador_R2,700.0,9.0,bullet,141.76,0.053257637
B0274,0,0,0,0,0.0,0,,G0093,148.0,Sierra Leone_R1,1175.0,8.0,monthly,163.64,0.047591966
B0275,0,0,0,0,0.0,0,,G0002,145.0,Philippines_R0,250.0,8.0,irregular,54.88,0.05949509
B0276,0,0,0,0,0.0,0,,G0330,133.0,Kenya_R3,875.0,14.0,monthly,224.58,0.03482633
B0277,0,0,0,0,0.0,0,,G0105,438.0,Mali_R1,2775.0,10.0,irregular,865.79,0.04480665
B0278,0,0,0,0,0.0,0,,G0229,125.0,Philippines_R1,175.0,8.0,irregular,42.16,0.075630575
B0279,0,0,0,0,0.0,0,,G0287,311.0,Cambodia_R1,100.0,8.0,monthly,27.83,0.023119032
B0280,0,0,0,0,0.0,0,,G0188,202.0,Kenya_R0,950.0,9.0,bullet,93.12,0.04380256
B0281,0,0,0,0,0.0,0,,G0014,143.0,Peru_R0,1075.0,8.0,bullet,202.6,0.052062303
B0282,0,0,0,0,0.0,1,,G0140,126.0,Philippines_R3,425.0,14.0,monthly,22.44,0.05332311
B0283,0,0,0,0,0.0,0,,G0269,133.0,Kenya_R2,100.0,11.0,monthly,12.4,0.06918043
B0284,0,1,1,0,0.0,1,Independent Regional Shock,G0235,145.0,Philippines_R3,300.0,11.0,irregular,80.38,0.10196517
B0285,0,0,0,0,0.0,0,,G0121,161.0,Rwanda_R0,1875.0,9.0,bullet,651.64,0.04357641
B0286,0,0,0,0,0.0,0,,G0102,145.0,Philippines_R0,350.0,8.0,irregular,27.91,0.066610605
B0287,0,1,1,0,0.0,1,Independent Regional Shock,G0113,205.0,Yemen_R2,700.0,10.0,monthly,119.31,0.05352246
B0288,0,0,0,0,0.0,0,,G0311,133.0,Kenya_R3,300.0,8.0,monthly,87.01,0.04690087
B0289,0,0,0,0,0.0,0,,G0036,258.0,Kenya_R0,350.0,9.0,irregular,38.92,0.052386966
B0290,0,0,0,0,0.0,0,,G0155,145.0,Philippines_R1,325.0,8.0,irregular,70.37,0.062499657
B0291,0,0,0,0,0.0,0,,G0140,164.0,Kenya_R0,300.0,13.0,irregular,80.98,0.07364986
B0292,0,0,0,0,0.0,0,,G0086,160.0,The Democratic Republic of the Congo_R3,1500.0,6.0,irregular,352.19,0.037668277
B0293,0,0,0,0,0.0,0,,G0287,77.0,Lebanon_R0,2900.0,8.0,monthly,308.58,0.02938789
B0294,0,1,1,0,0.0,1,Independent Regional Shock,G0152,145.0,Philippines_R2,1050.0,8.0,irregular,164.45,0.056367192
B0295,0,0,0,0,0.0,0,,G0317,145.0,Philippines_R0,250.0,8.0,irregular,71.28,0.0655044
B0296,0,0,0,0,0.0,1,,G0134,246.0,Guatemala_R0,1050.0,14.0,monthly,227.08,0.048290875
B0297,0,1,1,0,0.0,1,Independent Regional Shock,G0015,125.0,Philippines_R2,625.0,12.0,irregular,32.23,0.10042697
B0298,0,0,0,0,0.0,0,,G0048,164.0,Kenya_R2,250.0,10.0,irregular,69.57,0.062373716
B0299,0,0,0,0,0.0,0,,G0168,125.0,Philippines_R0,275.0,7.0,irregular,16.66,0.19161965
B0300,0,0,0,0,0.0,0,,G0058,416.0,Myanmar (Burma)_R2,1025.0,8.0,bullet,280.56,0.048969336
B0301,0,0,0,0,0.0,0,,G0264,247.0,Pakistan_R0,500.0,11.0,irregular,55.37,0.08276783
B0302,0,0,0,0,0.0,0,,G0182,183.0,Sierra Leone_R1,950.0,14.0,monthly,320.55,0.036790606
B0303,0,0,0,0,0.0,1,,G0055,145.0,Philippines_R2,600.0,13.0,irregular,96.23,0.065979205
B0304,0,0,0,0,0.0,0,,G0253,145.0,Philippines_R1,525.0,8.0,irregular,77.74,0.08326551
B0305,0,0,0,0,0.0,0,,G0042,81.0,El Salvador_R0,300.0,14.0,monthly,28.4,0.05536384
B0306,0,0,0,0,0.0,0,,G0024,146.0,Armenia_R3,650.0,26.0,monthly,92.09,0.041615244
B0307,0,0,0,0,0.0,0,,G0026,133.0,Kenya_R2,100.0,11.0,monthly,31.3,0.038282413
B0308,0,0,0,0,0.0,0,,G0132,145.0,Philippines_R1,225.0,11.0,irregular,78.5,0.0850854
B0309,0,0,0,0,0.0,1,,G0098,145.0,Philippines_R2,1025.0,8.0,irregular,164.51,0.056367192
B0310,0,0,0,0,0.0,0,,G0082,23.0,Mozambique_R1,225.0,20.0,monthly,41.53,0.05614762
B0311,0,0,0,0,0.0,0,,G0097,81.0,El Salvador_R0,500.0,14.0,monthly,133.31,0.041677147
B0312,0,0,0,0,0.0,0,,G0131,145.0,Philippines_R0,300.0,8.0,irregular,94.76,0.094775714
B0313,0,0,0,0,0.0,0,,G0254,245.0,Pakistan_R0,500.0,14.0,monthly,113.96,0.093437076
B0314,0,0,0,0,0.0,0,,G0174,138.0,Kenya_R0,600.0,14.0,monthly,100.47,0.045077343
B0315,0,0,0,0,0.0,0,,G0324,241.0,India_R1,400.0,43.0,bullet,69.51,0.034484733
B0316,0,0,0,0,0.0,0,,G0050,288.0,Nigeria_R2,250.0,14.0,bullet,64.67,0.04759378
B0317,0,0,0,0,0.0,0,,G0295,145.0,Philippines_R1,125.0,8.0,irregular,6.37,0.08859736
B0318,0,0,0,0,0.0,1,,G0161,145.0,Philippines_R3,550.0,8.0,irregular,129.73,0.05094651
B0319,0,0,0,0,0.0,0,,G0165,100.0,Tajikistan_R2,1000.0,14.0,monthly,156.65,0.038073633
B0320,0,0,0,0,0.0,0,,G0256,247.0,Pakistan_R0,575.0,14.0,monthly,165.75,0.030520793
B0321,0,0,0,0,0.0,1,,G0171,145.0,Philippines_R3,150.0,8.0,irregular,11.68,0.026339328
B0322,0,0,0,0,0.0,1,,G0062,145.0,Philippines_R3,300.0,11.0,irregular,67.94,0.08482449
B0323,0,0,0,0,0.0,0,,G0142,156.0,Kenya_R2,300.0,14.0,monthly,58.29,0.047556628
B0324,0,0,0,0,0.0,0,,G0012,185.0,Jordan_R0,875.0,18.0,monthly,212.36,0.030977633
B0325,0,0,0,0,0.0,0,,G0168,133.0,Kenya_R3,1275.0,14.0,monthly,88.56,0.034956105
B0326,0,0,0,0,0.0,0,,G0123,98.0,Nicaragua_R2,1125.0,17.0,monthly,251.99,0.04814539
B0327,0,1,1,0,0.0,0,Isolated Stress,G0116,81.0,El Salvador_R0,500.0,11.0,monthly,109.22,0.0523242
B0328,0,0,0,0,0.0,0,,G0160,288.0,Nigeria_R2,75.0,15.0,bullet,16.36,0.13265084
B0329,0,0,0,0,0.0,0,,G0112,15.0,Samoa_R1,400.0,14.0,irregular,92.42,0.073327586
B0330,0,0,0,0,0.0,0,,G0334,167.0,El Salvador_R0,1025.0,14.0,monthly,259.26,0.04178267
B0331,0,0,0,0,0.0,0,,G0061,145.0,Philippines_R0,425.0,8.0,irregular,123.89,0.1131735
B0332,0,0,0,0,0.0,1,,G0071,145.0,Philippines_R3,300.0,14.0,irregular,39.28,0.06686457
B0333,0,1,1,0,0.0,0,Isolated Stress,G0158,364.0,Liberia_R0,225.0,8.0,monthly,66.94,0.040988665
B0334,0,0,0,0,0.0,0,,G0089,359.0,Madagascar_R2,200.0,8.0,monthly,39.9,0.059375763
B0335,0,0,0,0,0.0,0,,G0238,199.0,El Salvador_R1,350.0,14.0,monthly,25.59,0.051095195
B0336,0,0,0,0,0.0,0,,G0183,398.0,Burkina Faso_R2,1025.0,8.0,monthly,69.25,0.058091052
B0337,0,0,0,0,0.0,0,,G0316,164.0,Kenya_R0,200.0,14.0,irregular,30.05,0.040756192
B0338,0,0,0,0,0.0,0,,G0219,404.0,Lebanon_R2,1550.0,15.0,monthly,442.48,0.03458964
B0339,0,0,0,0,0.0,0,,G0076,138.0,Kenya_R0,400.0,8.0,monthly,104.92,0.04993755
B0340,0,0,0,0,0.0,0,,G0240,23.0,Mozambique_R1,525.0,17.0,monthly,150.46,0.049517788
B0341,0,0,0,0,0.0,1,,G0124,125.0,Philippines_R2,600.0,11.0,irregular,123.11,0.061542325
B0342,0,0,0,0,0.0,0,,G0057,240.0,Kosovo_R0,1075.0,26.0,monthly,195.71,0.05909091
B0343,0,0,0,0,0.0,0,,G0332,199.0,El Salvador_R2,500.0,14.0,monthly,47.12,0.039984018
B0344,0,0,0,0,0.0,0,,G0040,247.0,Pakistan_R1,400.0,14.0,monthly,59.38,0.057707373
B0345,0,0,0,0,0.0,0,,G0281,239.0,Albania_R3,875.0,14.0,monthly,157.68,0.038073633
B0346,0,0,0,0,0.0,0,,G0129,275.0,Mexico_R0,625.0,14.0,monthly,47.86,0.04160369
B0347,0,0,0,0,0.0,0,,G0214,204.0,Cambodia_R2,1375.0,20.0,monthly,159.75,0.040603317
B0348,0,0,0,0,0.0,0,,G0156,123.0,Philippines_R1,1025.0,8.0,irregular,235.2,0.059149377
B0349,0,1,1,0,0.0,0,Isolated Stress,G0184,63.0,Tajikistan_R1,1025.0,14.0,monthly,277.47,0.040501945
B0350,0,0,0,0,0.0,0,,G0059,202.0,Kenya_R0,1025.0,9.0,bullet,358.24,0.11480771
B0351,0,0,0,0,0.0,0,,G0045,188.0,Ecuador_R3,300.0,12.0,monthly,98.98,0.061274152
B0352,0,0,0,0,0.0,0,,G0020,245.0,Pakistan_R2,525.0,14.0,monthly,127.45,0.041677147
B0353,0,1,1,0,0.0,1,Independent Regional Shock,G0000,136.0,Philippines_R2,350.0,12.0,monthly,61.73,0.04232386
B0354,0,0,0,0,0.0,0,,G0037,169.0,Armenia_R1,650.0,26.0,monthly,156.55,0.03378451
B0355,0,0,0,0,0.0,1,,G0136,246.0,Guatemala_R0,650.0,14.0,monthly,185.7,0.030067546
B0356,0,0,0,0,0.0,0,,G0240,247.0,Pakistan_R1,300.0,14.0,monthly,25.65,0.060567215
B0357,0,0,0,0,0.0,0,,G0209,199.0,El Salvador_R2,225.0,14.0,bullet,38.92,0.066406295
B0358,0,0,0,0,0.0,0,,G0106,406.0,Indonesia_R0,550.0,36.0,irregular,166.07,0.019104218
B0359,0,0,0,0,0.0,0,,G0189,443.0,Madagascar_R3,325.0,10.0,irregular,53.67,0.06339127
B0360,0,0,0,0,0.0,0,,G0125,181.0,Georgia_R2,2150.0,27.0,monthly,476.36,0.059336897
B0361,0,0,0,0,0.0,0,,G0009,317.0,Honduras_R2,2000.0,39.0,monthly,452.66,0.025489045
B0362,0,0,0,0,0.0,0,,G0179,81.0,El Salvador_R0,300.0,14.0,monthly,31.6,0.05536384
B0363,0,0,0,0,0.0,0,,G0108,15.0,Samoa_R0,400.0,14.0,irregular,63.47,0.070401356
B0364,0,0,0,0,0.0,0,,G0180,205.0,Yemen_R3,2100.0,12.0,monthly,315.74,0.031433374
B0365,0,0,0,0,0.0,0,,G0069,58.0,Paraguay_R0,2675.0,6.0,irregular,154.77,0.06819988
B0366,0,0,0,0,0.0,0,,G0021,130.0,Mexico_R3,4050.0,7.0,irregular,231.89,0.08832232
B0367,0,0,0,0,0.0,0,,G0057,402.0,The Democratic Republic of the Congo_R1,2500.0,14.0,monthly,748.77,0.09407016
B0368,0,0,0,0,0.0,1,,G0012,145.0,Philippines_R3,175.0,7.0,irregular,23.09,0.076583154
B0369,0,0,0,0,0.0,0,,G0249,217.0,Cameroon_R1,550.0,15.0,monthly,112.98,0.045422733
B0370,0,0,0,0,0.0,0,,G0132,9.0,Cambodia_R0,1525.0,14.0,monthly,212.92,0.04198164
B0371,0,0,0,0,0.0,0,,G0088,171.0,Kyrgyzstan_R1,525.0,14.0,monthly,174.41,0.024015324
B0372,0,0,0,0,0.0,1,,G0208,204.0,Cambodia_R3,1000.0,26.0,monthly,127.79,0.051794473
B0373,0,0,0,0,0.0,1,,G0203,126.0,Philippines_R2,650.0,14.0,irregular,116.28,0.07694488
B0374,0,0,0,0,0.0,0,,G0002,167.0,El Salvador_R0,500.0,14.0,monthly,155.91,0.024015324
B0375,0,0,0,0,0.0,0,,G0158,145.0,Philippines_R1,150.0,7.0,irregular,45.39,0.09000426
B0376,0,0,0,0,0.0,0,,G0077,58.0,Paraguay_R2,3225.0,6.0,irregular,341.3,0.060985237
B0377,0,0,0,0,0.0,0,,G0135,177.0,Colombia_R1,350.0,14.0,bullet,101.78,0.044488095
B0378,0,0,0,0,0.0,0,,G0311,455.0,Pakistan_R0,300.0,14.0,monthly,56.24,0.060954895
B0379,0,0,0,0,0.0,1,,G0315,393.0,Lao People's Democratic Republic_R3,300.0,10.0,bullet,58.47,0.062625
B0380,0,0,0,0,0.0,1,,G0111,145.0,Philippines_R3,225.0,11.0,irregular,20.26,0.07608165
B0381,0,0,0,0,0.0,0,,G0082,177.0,Colombia_R2,525.0,14.0,bullet,38.94,0.053351443
B0382,0,1,1,0,0.0,1,Independent Regional Shock,G0019,125.0,Philippines_R2,150.0,11.0,irregular,40.26,0.16707644
B0383,0,0,0,0,0.0,0,,G0011,145.0,Philippines_R0,475.0,11.0,irregular,94.5,0.06589552
B0384,0,0,0,0,0.0,0,,G0290,145.0,Philippines_R1,225.0,8.0,irregular,40.74,0.07299032
B0385,0,0,0,0,0.0,0,,G0331,204.0,Cambodia_R2,725.0,14.0,monthly,194.92,0.039141342
B0386,0,0,0,0,0.0,0,,G0214,245.0,Pakistan_R1,575.0,14.0,monthly,160.8,0.030520793
B0387,0,0,0,0,0.0,0,,G0324,176.0,Nicaragua_R2,600.0,14.0,monthly,58.6,0.04332744
B0388,0,0,0,0,0.0,0,,G0196,145.0,Philippines_R1,325.0,8.0,irregular,75.75,0.0573553
B0389,0,0,0,0,0.0,0,,G0205,119.0,Peru_R1,3400.0,8.0,monthly,308.06,0.037127476
B0390,0,0,0,0,0.0,0,,G0148,71.0,Peru_R0,225.0,8.0,monthly,61.97,0.040621664
B0391,0,0,0,0,0.0,0,,G0312,77.0,Lebanon_R1,1500.0,17.0,monthly,370.63,0.04501704
B0392,0,0,0,0,0.0,1,,G0306,145.0,Philippines_R3,275.0,13.0,irregular,92.67,0.06797266
B0393,0,0,0,0,0.0,1,,G0020,145.0,Philippines_R3,550.0,8.0,irregular,38.88,0.052306507
B0394,0,1,1,0,0.0,0,Isolated Stress,G0039,15.0,Samoa_R0,1000.0,14.0,irregular,67.12,0.077505805
B0395,0,0,0,0,0.0,0,,G0227,145.0,Philippines_R1,250.0,8.0,irregular,33.66,0.040068273
B0396,0,0,0,0,0.0,0,,G0235,15.0,Samoa_R0,575.0,14.0,irregular,73.89,0.06301523
B0397,0,0,0,0,0.0,1,,G0306,136.0,Philippines_R3,325.0,14.0,monthly,40.33,0.03945198
B0398,0,0,0,0,0.0,0,,G0074,145.0,Philippines_R1,600.0,5.0,irregular,193.13,0.014047226
B0399,0,0,0,0,0.0,0,,G0256,145.0,Philippines_R1,200.0,8.0,irregular,24.97,0.07009417
B0400,0,0,0,0,0.0,0,,G0287,106.0,Cambodia_R0,500.0,14.0,monthly,65.79,0.044260852
B0401,0,0,0,0,0.0,0,,G0319,81.0,El Salvador_R0,500.0,17.0,monthly,138.91,0.041367196
B0402,0,1,1,0,0.0,1,Independent Regional Shock,G0284,145.0,Philippines_R3,300.0,8.0,irregular,55.48,0.08418817
B0403,0,0,0,0,0.0,0,,G0277,386.0,Kenya_R0,600.0,14.0,irregular,169.81,0.032938123
B0404,0,0,0,0,0.0,0,,G0201,146.0,Armenia_R1,1475.0,26.0,monthly,102.67,0.05307957
B0405,0,0,0,0,0.0,0,,G0098,239.0,Albania_R3,2350.0,38.0,monthly,461.24,0.026469141
B0406,0,1,1,0,0.0,1,Independent Regional Shock,G0309,136.0,Philippines_R2,225.0,14.0,monthly,13.52,0.04997706
B0407,0,0,0,0,0.0,0,,G0258,279.0,Nicaragua_R0,475.0,26.0,irregular,32.68,0.07415245
B0408,0,0,0,0,0.0,0,,G0084,171.0,Kyrgyzstan_R0,925.0,14.0,monthly,297.79,0.026247542
B0409,0,0,0,0,0.0,0,,G0167,144.0,Philippines_R0,225.0,5.0,irregular,20.65,0.014473423
B0410,0,0,0,0,0.0,0,,G0145,145.0,Philippines_R1,325.0,8.0,irregular,68.16,0.062499657
B0411,0,0,0,0,0.0,0,,G0029,26.0,Ukraine_R3,1200.0,26.0,monthly,207.99,0.06786812
B0412,0,0,0,0,0.0,0,,G0232,171.0,Kyrgyzstan_R1,925.0,10.0,monthly,142.64,0.061198145
B0413,0,0,0,0,0.0,0,,G0081,145.0,Philippines_R0,200.0,8.0,irregular,63.99,0.08246942
B0414,0,1,1,0,0.0,0,Isolated Stress,G0034,204.0,Cambodia_R0,850.0,14.0,monthly,48.06,0.06837141
B0415,0,0,0,0,0.0,0,,G0080,183.0,Sierra Leone_R1,1075.0,14.0,monthly,267.82,0.039879087
B0416,0,0,0,0,0.0,0,,G0037,126.0,Philippines_R1,125.0,8.0,monthly,42.38,0.030907132
B0417,0,0,0,0,0.0,0,,G0233,80.0,Palestine_R3,1975.0,21.0,monthly,430.65,0.045931842
B0418,0,0,0,0,0.0,1,,G0312,126.0,Philippines_R3,575.0,26.0,monthly,190.35,0.03588774
B0419,0,0,0,0,0.0,0,,G0146,77.0,Lebanon_R0,2000.0,15.0,monthly,131.35,0.03572284
B0420,0,0,0,0,0.0,0,,G0069,379.0,Tanzania_R2,375.0,8.0,irregular,65.86,0.05568598
B0421,0,0,0,0,0.0,0,,G0151,204.0,Cambodia_R2,1000.0,26.0,monthly,128.05,0.051794473
B0422,0,0,0,0,0.0,0,,G0065,163.0,Uganda_R0,450.0,12.0,monthly,121.16,0.046323866
B0423,0,0,0,0,0.0,1,,G0121,145.0,Philippines_R3,225.0,8.0,irregular,77.49,0.08863145
B0424,0,0,0,0,0.0,0,,G0175,311.0,Cambodia_R2,200.0,8.0,monthly,25.39,0.074773684
B0425,0,0,0,0,0.0,0,,G0082,199.0,El Salvador_R0,1000.0,20.0,monthly,246.25,0.038353432
B0426,0,0,0,0,0.0,0,,G0072,15.0,Samoa_R2,425.0,14.0,irregular,46.51,0.08402032
B0427,0,0,0,0,0.0,0,,G0051,121.0,Vietnam_R1,1325.0,26.0,monthly,290.97,0.03940408
B0428,0,0,0,0,0.0,0,,G0121,139.0,Peru_R3,375.0,14.0,monthly,70.94,0.039975066
B0429,0,0,0,0,0.0,1,,G0016,145.0,Philippines_R3,325.0,11.0,irregular,111.02,0.03702339
B0430,0,0,0,0,0.0,1,,G0132,123.0,Philippines_R3,250.0,13.0,irregular,58.14,0.051159166
B0431,0,0,0,0,0.0,0,,G0240,164.0,Kenya_R2,600.0,13.0,irregular,92.91,0.061469745
B0432,0,1,1,0,0.0,0,Isolated Stress,G0047,126.0,Philippines_R1,275.0,7.0,bullet,23.16,0.08035785
B0433,0,0,0,0,0.0,0,,G0038,247.0,Pakistan_R0,300.0,13.0,monthly,28.61,0.07138407
B0434,0,1,1,0,0.0,1,Independent Regional Shock,G0194,145.0,Philippines_R2,450.0,14.0,irregular,52.92,0.10463738
B0435,0,0,0,0,0.0,0,,G0131,143.0,Peru_R0,1075.0,14.0,monthly,134.69,0.046768084
B0436,0,0,0,0,0.0,1,,G0074,145.0,Philippines_R2,250.0,8.0,irregular,76.3,0.060128577
B0437,0,0,0,0,0.0,0,,G0270,145.0,Philippines_R0,225.0,8.0,irregular,49.13,0.0645734
B0438,0,0,0,0,0.0,0,,G0056,145.0,Philippines_R1,175.0,7.0,irregular,36.23,0.0394354
B0439,0,0,0,0,0.0,0,,G0078,145.0,Philippines_R1,375.0,8.0,irregular,31.66,0.06548833
B0440,0,0,0,0,0.0,0,,G0169,133.0,Kenya_R3,350.0,8.0,monthly,107.81,0.04173165
B0441,0,0,0,0,0.0,0,,G0293,145.0,Philippines_R1,200.0,8.0,irregular,53.37,0.10341316
B0442,0,0,0,0,0.0,1,,G0116,145.0,Philippines_R3,300.0,10.0,irregular,21.09,0.09279267
B0443,0,0,0,0,0.0,0,,G0252,156.0,Kenya_R2,200.0,14.0,monthly,52.47,0.091832295
B0444,0,0,0,0,0.0,1,,G0227,145.0,Philippines_R2,225.0,14.0,irregular,47.94,0.06503044
B0445,0,1,1,0,0.0,1,Independent Regional Shock,G0079,145.0,Philippines_R3,275.0,7.0,irregular,20.49,0.1233791
B0446,0,0,0,0,0.0,0,,G0192,119.0,Peru_R3,700.0,8.0,monthly,131.24,0.040191296
B0447,0,0,0,0,0.0,0,,G0148,81.0,El Salvador_R0,500.0,17.0,monthly,97.7,0.044010583
B0448,0,0,0,0,0.0,0,,G0198,136.0,Philippines_R0,225.0,26.0,bullet,22.44,0.06216032
B0449,0,0,0,0,0.0,0,,G0204,164.0,Kenya_R0,250.0,14.0,irregular,83.43,0.05674637
B0450,0,0,0,0,0.0,0,,G0006,146.0,Armenia_R3,1675.0,38.0,monthly,510.86,0.042931154
B0451,0,0,0,0,0.0,0,,G0113,15.0,Samoa_R1,600.0,14.0,irregular,150.42,0.06587283
B0452,0,1,1,0,0.0,1,Independent Regional Shock,G0279,145.0,Philippines_R2,225.0,14.0,irregular,42.45,0.06273942
B0453,0,0,0,0,0.0,0,,G0067,80.0,Palestine_R1,2000.0,27.0,monthly,347.06,0.049870692
B0454,0,0,0,0,0.0,1,,G0226,123.0,Philippines_R3,200.0,7.0,irregular,49.06,0.10215471
B0455,0,0,0,0,0.0,0,,G0318,151.0,Costa Rica_R0,1150.0,20.0,monthly,245.67,0.053106587
B0456,0,0,0,0,0.0,0,,G0231,210.0,Zambia_R3,1075.0,19.0,bullet,73.83,0.044663277
B0457,0,0,0,0,0.0,0,,G0118,296.0,Togo_R1,175.0,10.0,irregular,35.66,0.049603652
B0458,0,1,1,0,0.0,1,Independent Regional Shock,G0158,145.0,Philippines_R3,150.0,8.0,irregular,43.79,0.07290941
B0459,0,0,0,0,0.0,0,,G0330,161.0,Rwanda_R0,25.0,10.0,irregular,4.69,0.048919063
B0460,0,0,0,0,0.0,0,,G0206,58.0,Paraguay_R1,350.0,15.0,monthly,22.96,0.040392976
B0461,0,0,0,0,0.0,0,,G0135,106.0,Cambodia_R1,500.0,14.0,monthly,142.94,0.055944175
B0462,0,0,0,0,0.0,0,,G0033,246.0,Guatemala_R2,775.0,10.0,monthly,85.57,0.059280165
B0463,0,0,0,0,0.0,0,,G0285,311.0,Cambodia_R1,125.0,8.0,monthly,15.95,0.061431326
B0464,0,0,0,0,0.0,0,,G0021,442.0,Haiti_R2,500.0,7.0,monthly,49.71,0.06198455
B0465,0,0,0,0,0.0,0,,G0090,63.0,Tajikistan_R0,700.0,15.0,monthly,104.35,0.045924336
B0466,0,0,0,0,0.0,0,,G0334,65.0,Uganda_R0,750.0,14.0,monthly,207.77,0.031741332
B0467,0,0,0,0,0.0,0,,G0171,143.0,Peru_R3,375.0,15.0,monthly,77.18,0.03882307
B0468,0,0,0,0,0.0,0,,G0126,202.0,Kenya_R1,1025.0,11.0,bullet,114.25,0.082811914
B0469,0,0,0,0,0.0,0,,G0271,183.0,Sierra Leone_R2,150.0,11.0,irregular,47.0,0.09622769
B0470,0,0,0,0,0.0,0,,G0255,176.0,Nicaragua_R0,800.0,15.0,monthly,251.1,0.034448195
B0471,0,0,0,0,0.0,1,,G0062,204.0,Cambodia_R3,1000.0,26.0,monthly,311.17,0.030301517
B0472,0,0,0,0,0.0,0,,G0282,440.0,Egypt_R2,700.0,14.0,monthly,85.15,0.04832562
B0473,0,0,0,0,0.0,0,,G0241,182.0,Liberia_R3,500.0,7.0,irregular,92.69,0.079055674
