loan_id,loan_amount,sector,country,region,term_months,repayment_interval,partner_id,borrower_id,region_id,group_id,current_savings,baseline_hazard
1137905,600.0,Retail,Madagascar,Antananarivo,9.0,irregular,443.0,B0208,Madagascar_R3,G0107,77.71,0.042133333333333335
722302,500.0,Health,El Salvador,,14.0,monthly,167.0,B0209,El Salvador_R0,G0137,28.14,0.04114285714285715
717761,375.0,Food,Pakistan,Lahore,11.0,irregular,247.0,B0210,Pakistan_R0,G0015,27.99,0.041090909090909095
862389,500.0,Food,El Salvador,,14.0,monthly,81.0,B0211,El Salvador_R0,G0028,170.18,0.04114285714285715
1249772,300.0,Retail,Philippines,"Jimenez-Sta.Cruz,Jimenez,Misamis Occidental",8.0,irregular,126.0,B0212,Philippines_R0,G0008,41.59,0.0412
1174100,225.0,Food,Philippines,"Hinigaran, Negros Occidental",8.0,irregular,145.0,B0213,Philippines_R1,G0184,63.17,0.040900000000000006
1065804,625.0,Health,Mexico,Monterrey,20.0,monthly,357.0,B0214,Mexico_R0,G0123,148.37,0.041
765914,450.0,Retail,Pakistan,Lahore,14.0,monthly,245.0,B0215,Pakistan_R0,G0143,74.06,0.04102857142857143
690080,325.0,Retail,Mali,Kangaré,8.0,irregular,78.0,B0216,Mali_R0,G0315,36.3,0.0413
1250765,1575.0,Education,Albania,Lezhe,26.0,monthly,239.0,B0217,Albania_R1,G0241,136.11,0.041938461538461536
1037666,325.0,Retail,Philippines,"Tanjay, Negros Oriental",14.0,irregular,145.0,B0218,Philippines_R2,G0047,76.21,0.04074285714285714
811713,2300.0,Food,Tajikistan,Khujand,26.0,monthly,100.0,B0219,Tajikistan_R0,G0291,649.5,0.04283076923076923
1205788,200.0,Clothing,Philippines,Sogod Leyte,8.0,irregular,145.0,B0220,Philippines_R3,G0039,48.63,0.0408
1122077,225.0,Food,Philippines,"Talibon, Bohol",8.0,irregular,145.0,B0221,Philippines_R2,G0119,47.05,0.040900000000000006
1009797,775.0,Agriculture,Kenya,Teso,11.0,bullet,202.0,B0222,Kenya_R1,G0172,48.5,0.042254545454545454
1118405,800.0,Food,El Salvador,,17.0,monthly,167.0,B0223,El Salvador_R0,G0203,272.44,0.04150588235294118
1005511,150.0,Manufacturing,Philippines,"Guribang Diffun, Quirino",7.0,irregular,123.0,B0224,Philippines_R2,G0167,43.44,0.04068571428571428
1260107,375.0,Agriculture,Tajikistan,J.Balkhi,10.0,monthly,63.0,B0225,Tajikistan_R2,G0269,51.69,0.0412
996123,1000.0,Housing,Cambodia,Takeo province,20.0,monthly,9.0,B0226,Cambodia_R3,G0098,343.99,0.0416
1225997,225.0,Retail,Liberia,Congo Town,11.0,irregular,182.0,B0227,Liberia_R1,G0176,51.88,0.04065454545454546
787393,500.0,Retail,Uganda,Kampala,6.0,irregular,112.0,B0228,Uganda_R2,G0172,112.36,0.04266666666666667
1318556,525.0,Retail,Philippines,"Binalbagan, Negros Occidental",5.0,irregular,145.0,B0229,Philippines_R3,G0270,144.07,0.043359999999999996
1245277,100.0,Personal Use,Cambodia,Pursat,8.0,monthly,311.0,B0230,Cambodia_R1,G0311,29.35,0.040400000000000005
659536,400.0,Housing,El Salvador,,14.0,monthly,81.0,B0231,El Salvador_R0,G0033,98.78,0.040914285714285716
762937,575.0,Agriculture,Kenya,Nandi Hills,14.0,monthly,156.0,B0232,Kenya_R3,G0186,50.85,0.04131428571428572
976061,225.0,Food,Indonesia,,13.0,irregular,129.0,B0233,Indonesia_R0,G0025,34.08,0.040553846153846156
933352,325.0,Agriculture,India,Falakata,43.0,bullet,334.0,B0234,India_R0,G0222,106.74,0.04024186046511628
870309,500.0,Agriculture,Peru,Colquepata - Paucartambo . Cusco,8.0,monthly,119.0,B0235,Peru_R0,G0196,58.69,0.041999999999999996
972941,425.0,Food,Uganda,Hoima,10.0,monthly,163.0,B0236,Uganda_R3,G0106,68.7,0.04136
1031814,625.0,Arts,Cambodia,BANTEAY CHMAR,8.0,bullet,439.0,B0237,Cambodia_R1,G0035,112.26,0.042499999999999996
1192922,50.0,Agriculture,Malawi,Dowa,10.0,monthly,381.0,B0238,Malawi_R3,G0184,9.09,0.04016
1287391,825.0,Agriculture,Philippines,"Dumabato Norte, Maddela, Quirino",6.0,bullet,123.0,B0239,Philippines_R0,G0017,192.95,0.0444
1010684,800.0,Entertainment,Timor-Leste,Dili B,13.0,monthly,243.0,B0240,Timor-Leste_R2,G0068,266.34,0.04196923076923077
914546,300.0,Retail,Turkey,,7.0,irregular,198.0,B0241,Turkey_R0,G0324,36.66,0.04137142857142857
787309,400.0,Services,Pakistan,Lahore,14.0,monthly,245.0,B0242,Pakistan_R0,G0173,34.58,0.040914285714285716
729190,250.0,Food,Philippines,"Quezon, Palawan",8.0,irregular,145.0,B0243,Philippines_R0,G0130,27.31,0.041
1237662,250.0,Food,Philippines,Malaubang Ozamiz City,8.0,monthly,136.0,B0244,Philippines_R0,G0079,79.02,0.041
792782,1125.0,Education,Paraguay,Villarrica,14.0,monthly,58.0,B0245,Paraguay_R1,G0259,274.21,0.04257142857142857
805701,350.0,Agriculture,Philippines,"Mayorga,Leyte",15.0,irregular,125.0,B0246,Philippines_R0,G0288,47.52,0.04074666666666667
1245146,1100.0,Retail,Ecuador,Portoviejo,7.0,irregular,137.0,B0247,Ecuador_R0,G0008,324.26,0.04502857142857143
800887,550.0,Agriculture,Cambodia,"Banteay Meanchey Province, Mongkul Borey District",20.0,monthly,204.0,B0248,Cambodia_R2,G0192,169.63,0.04088
1322801,300.0,Transportation,Pakistan,Rawalpindi,14.0,monthly,247.0,B0249,Pakistan_R1,G0197,91.19,0.04068571428571428
899901,350.0,Food,Philippines,"Hinobaan, Negros Occidental",8.0,irregular,145.0,B0250,Philippines_R1,G0081,113.99,0.041400000000000006
1031179,550.0,Food,Philippines,Aloran  Misamis Occidental,14.0,monthly,136.0,B0251,Philippines_R1,G0007,69.12,0.04125714285714285
1272798,425.0,Food,Philippines,"Roxas City, Capiz",5.0,irregular,145.0,B0252,Philippines_R0,G0330,117.52,0.04272
715741,475.0,Education,Paraguay,San Lorenzo,15.0,monthly,58.0,B0253,Paraguay_R2,G0279,89.38,0.04101333333333333
990986,700.0,Education,India,"Sonepur, Odisha",43.0,bullet,241.0,B0254,India_R0,G0006,211.82,0.040520930232558136
906296,525.0,Agriculture,Kenya,Limuru,14.0,monthly,388.0,B0255,Kenya_R2,G0205,140.99,0.0412
1153368,225.0,Retail,Philippines,"Calamba, Misamis Occidental",10.0,monthly,126.0,B0256,Philippines_R0,G0017,63.66,0.04072
1193409,875.0,Clothing,Honduras,Tegucigalpa,15.0,monthly,118.0,B0257,Honduras_R2,G0237,215.99,0.04186666666666666
987753,700.0,Agriculture,Kenya,Sakutiek-Naivasha,11.0,monthly,133.0,B0258,Kenya_R3,G0164,72.26,0.042036363636363636
950275,775.0,Food,Ecuador,Montecristi,7.0,monthly,137.0,B0259,Ecuador_R3,G0070,165.47,0.04354285714285715
872964,675.0,Agriculture,Rwanda,,29.0,monthly,161.0,B0260,Rwanda_R0,G0163,233.15,0.0407448275862069
1179503,450.0,Retail,India,Rayagada,26.0,monthly,428.0,B0261,India_R1,G0068,149.05,0.040553846153846156
1172806,775.0,Retail,Samoa,Lotopue,14.0,irregular,15.0,B0262,Samoa_R2,G0281,48.79,0.04177142857142857
894474,200.0,Food,Colombia,Sahagun,13.0,bullet,177.0,B0263,Colombia_R0,G0252,19.89,0.04049230769230769
1183331,650.0,Retail,Zimbabwe,Harare,9.0,irregular,367.0,B0264,Zimbabwe_R1,G0226,58.19,0.04231111111111111
756921,275.0,Food,Philippines,"Puerto Princesa North, Palawan",8.0,irregular,145.0,B0265,Philippines_R2,G0077,73.64,0.0411
1301450,600.0,Food,Cambodia,Siem Reap,14.0,monthly,499.0,B0266,Cambodia_R2,G0062,177.2,0.04137142857142857
706255,425.0,Food,Philippines,"Brookes Point, Palawan",8.0,irregular,145.0,B0267,Philippines_R1,G0196,48.47,0.0417
989288,700.0,Personal Use,Honduras,Atlantida,18.0,monthly,390.0,B0268,Honduras_R1,G0249,141.23,0.041244444444444445
799345,500.0,Agriculture,The Democratic Republic of the Congo,UVIRA,8.0,monthly,402.0,B0269,The Democratic Republic of the Congo_R3,G0318,151.11,0.041999999999999996
866615,200.0,Education,Cambodia,Posen Chey,8.0,monthly,61.0,B0270,Cambodia_R2,G0032,53.97,0.0408
1282614,250.0,Agriculture,Kenya,Chwele,9.0,bullet,202.0,B0271,Kenya_R1,G0078,53.17,0.04088888888888889
1239065,600.0,Agriculture,Ecuador,San Gabriel,17.0,monthly,188.0,B0272,Ecuador_R1,G0087,136.26,0.04112941176470589
1164933,700.0,Agriculture,El Salvador,La Unión,9.0,bullet,199.0,B0273,El Salvador_R2,G0080,141.76,0.04248888888888889
887099,1175.0,Food,Sierra Leone,Freetown Central,8.0,monthly,148.0,B0274,Sierra Leone_R1,G0093,163.64,0.044700000000000004
842603,250.0,Retail,Philippines,"Bayawan, Negros Oriental",8.0,irregular,145.0,B0275,Philippines_R0,G0002,54.88,0.041
747463,875.0,Retail,Kenya,Machakos,14.0,monthly,133.0,B0276,Kenya_R3,G0330,224.58,0.041999999999999996
1169253,2775.0,Retail,Mali,Samory,10.0,irregular,438.0,B0277,Mali_R1,G0105,865.79,0.04888000000000001
1296230,175.0,Retail,Philippines,"Sara, Iloilo",8.0,irregular,125.0,B0278,Philippines_R1,G0229,42.16,0.0407
939071,100.0,Personal Use,Cambodia,Kompong Thom,8.0,monthly,311.0,B0279,Cambodia_R1,G0287,27.83,0.040400000000000005
1261747,950.0,Agriculture,Kenya,Webuye,9.0,bullet,202.0,B0280,Kenya_R0,G0188,93.12,0.04337777777777778
684094,1075.0,Agriculture,Peru,Colasay - Jaén - Cajamarca,8.0,bullet,143.0,B0281,Peru_R0,G0014,202.6,0.044300000000000006
1155458,425.0,Food,Philippines,"sindangan, zamboanga del norte",14.0,monthly,126.0,B0282,Philippines_R3,G0140,22.44,0.040971428571428575
1255832,100.0,Agriculture,Kenya,Eldoret,11.0,monthly,133.0,B0283,Kenya_R2,G0269,12.4,0.04029090909090909
1294545,300.0,Agriculture,Philippines,"Bago, Negros Occidental",11.0,irregular,145.0,B0284,Philippines_R3,G0235,80.38,0.04087272727272727
717205,1875.0,Agriculture,Rwanda,,9.0,bullet,161.0,B0285,Rwanda_R0,G0121,651.64,0.04666666666666667
922980,350.0,Retail,Philippines,"Bayawan, Negros Oriental",8.0,irregular,145.0,B0286,Philippines_R0,G0102,27.91,0.041400000000000006
832943,700.0,Housing,Yemen,Sana'a,10.0,monthly,205.0,B0287,Yemen_R2,G0113,119.31,0.04224
1317889,300.0,Transportation,Kenya,Kitale,8.0,monthly,133.0,B0288,Kenya_R3,G0311,87.01,0.0412
1192133,350.0,Education,Kenya,"Kwa Reuben, Nairobi.",9.0,irregular,258.0,B0289,Kenya_R0,G0036,38.92,0.041244444444444445
1010682,325.0,Retail,Philippines,"Brookes Point, Palawan",8.0,irregular,145.0,B0290,Philippines_R1,G0155,70.37,0.0413
944339,300.0,Retail,Kenya,Makueni,13.0,irregular,164.0,B0291,Kenya_R0,G0140,80.98,0.04073846153846154
1162490,1500.0,Services,The Democratic Republic of the Congo,"Goma, North Kivu province",6.0,irregular,160.0,B0292,The Democratic Republic of the Congo_R3,G0086,352.19,0.048
1064728,2900.0,Education,Lebanon,Beirut,8.0,monthly,77.0,B0293,Lebanon_R0,G0287,308.58,0.05160000000000001
1177212,1050.0,Construction,Philippines,"Dumaguete, Negros Oriental",8.0,irregular,145.0,B0294,Philippines_R2,G0152,164.45,0.0442
1024464,250.0,Retail,Philippines,"Pan-ay, Capiz",8.0,irregular,145.0,B0295,Philippines_R0,G0317,71.28,0.041
985468,1050.0,Housing,Guatemala,Solola,14.0,monthly,246.0,B0296,Guatemala_R0,G0134,227.08,0.0424
1218109,625.0,Retail,Philippines,"Baybay, Leyte",12.0,irregular,125.0,B0297,Philippines_R2,G0015,32.23,0.04166666666666667
737514,250.0,Food,Kenya,Tiribe,10.0,irregular,164.0,B0298,Kenya_R2,G0048,69.57,0.0408
662242,275.0,Retail,Philippines,"Cortes, Bohol",7.0,irregular,125.0,B0299,Philippines_R0,G0168,16.66,0.04125714285714285
1163759,1025.0,Agriculture,Myanmar (Burma),Pakokku,8.0,bullet,416.0,B0300,Myanmar (Burma)_R2,G0058,280.56,0.0441
1036211,500.0,Retail,Pakistan,Lahore,11.0,irregular,247.0,B0301,Pakistan_R0,G0264,55.37,0.04145454545454545
678162,950.0,Construction,Sierra Leone,Waterloo,14.0,monthly,183.0,B0302,Sierra Leone_R1,G0182,320.55,0.04217142857142857
1263532,600.0,Retail,Philippines,"Himamaylan, Negros Occidental",13.0,irregular,145.0,B0303,Philippines_R2,G0055,96.23,0.04147692307692308
696478,525.0,Food,Philippines,"Brookes Point, Palawan",8.0,irregular,145.0,B0304,Philippines_R1,G0253,77.74,0.0421
795648,300.0,Retail,El Salvador,,14.0,monthly,81.0,B0305,El Salvador_R0,G0042,28.4,0.04068571428571428
1301992,650.0,Agriculture,Armenia,Syunik region,26.0,monthly,146.0,B0306,Armenia_R3,G0024,92.09,0.0408
1047546,100.0,Construction,Kenya,Kisumu,11.0,monthly,133.0,B0307,Kenya_R2,G0026,31.3,0.04029090909090909
1261142,225.0,Transportation,Philippines,"Cordova, Cebu",11.0,irregular,145.0,B0308,Philippines_R1,G0132,78.5,0.04065454545454546
1295498,1025.0,Retail,Philippines,"Victorias, Negros Occidental",8.0,irregular,145.0,B0309,Philippines_R2,G0098,164.51,0.0441
1153971,225.0,Housing,Mozambique,"Boane, Maputo",20.0,monthly,23.0,B0310,Mozambique_R1,G0082,41.53,0.04036
809495,500.0,Retail,El Salvador,,14.0,monthly,81.0,B0311,El Salvador_R0,G0097,133.31,0.04114285714285715
776420,300.0,Retail,Philippines,"Bais, Negros Oriental",8.0,irregular,145.0,B0312,Philippines_R0,G0131,94.76,0.0412
1316845,500.0,Retail,Pakistan,Oghi,14.0,monthly,245.0,B0313,Pakistan_R0,G0254,113.96,0.04114285714285715
1098720,600.0,Clothing,Kenya,Changamwe,14.0,monthly,138.0,B0314,Kenya_R0,G0174,100.47,0.04137142857142857
852412,400.0,Services,India,"Jeypore, Odisha",43.0,bullet,241.0,B0315,India_R1,G0324,69.51,0.040297674418604656
969078,250.0,Personal Use,Nigeria,Kaduna,14.0,bullet,288.0,B0316,Nigeria_R2,G0050,64.67,0.04057142857142857
933218,125.0,Agriculture,Philippines,"Ubay, Bohol",8.0,irregular,145.0,B0317,Philippines_R1,G0295,6.37,0.0405
991413,550.0,Agriculture,Philippines,"La Castellana, Negros Occidental",8.0,irregular,145.0,B0318,Philippines_R3,G0161,129.73,0.0422
790938,1000.0,Retail,Tajikistan,Gissar,14.0,monthly,100.0,B0319,Tajikistan_R2,G0165,156.65,0.04228571428571429
1247035,575.0,Transportation,Pakistan,Lahore,14.0,monthly,247.0,B0320,Pakistan_R0,G0256,165.75,0.04131428571428572
949514,150.0,Agriculture,Philippines,Sogod Leyte,8.0,irregular,145.0,B0321,Philippines_R3,G0171,11.68,0.0406
1247406,300.0,Agriculture,Philippines,"Bogo, Cebu",11.0,irregular,145.0,B0322,Philippines_R3,G0062,67.94,0.04087272727272727
1259883,300.0,Food,Kenya,Bungoma,14.0,monthly,156.0,B0323,Kenya_R2,G0142,58.29,0.04068571428571428
789787,875.0,Clothing,Jordan,Marka,18.0,monthly,185.0,B0324,Jordan_R0,G0012,212.36,0.041555555555555554
681224,1275.0,Retail,Kenya,Thika Road,14.0,monthly,133.0,B0325,Kenya_R3,G0168,88.56,0.04291428571428571
855121,1125.0,Housing,Nicaragua,Managua,17.0,monthly,98.0,B0326,Nicaragua_R2,G0123,251.99,0.04211764705882353
713986,500.0,Retail,El Salvador,,11.0,monthly,81.0,B0327,El Salvador_R0,G0116,109.22,0.04145454545454545
1156855,75.0,Education,Nigeria,Kaduna,15.0,bullet,288.0,B0328,Nigeria_R2,G0160,16.36,0.04016
913377,400.0,Agriculture,Samoa,"Paia, Savaii",14.0,irregular,15.0,B0329,Samoa_R1,G0112,92.42,0.040914285714285716
1070493,1025.0,Retail,El Salvador,,14.0,monthly,167.0,B0330,El Salvador_R0,G0334,259.26,0.04234285714285714
1226447,425.0,Food,Philippines,"Narra, Palawan",8.0,irregular,145.0,B0331,Philippines_R0,G0061,123.89,0.0417
705984,300.0,Food,Philippines,"Maasin City, Leyte",14.0,irregular,145.0,B0332,Philippines_R3,G0071,39.28,0.04068571428571428
814147,225.0,Retail,Liberia,,8.0,monthly,364.0,B0333,Liberia_R0,G0158,66.94,0.040900000000000006
1321694,200.0,Agriculture,Madagascar,Talata,8.0,monthly,359.0,B0334,Madagascar_R2,G0089,39.9,0.0408
1217751,350.0,Food,El Salvador,San Vicente,14.0,monthly,199.0,B0335,El Salvador_R1,G0238,25.59,0.0408
1120905,1025.0,Food,Burkina Faso,Ouagadougou Kilwin,8.0,monthly,398.0,B0336,Burkina Faso_R2,G0183,69.25,0.0441
1091434,200.0,Food,Kenya,Kisauni,14.0,irregular,164.0,B0337,Kenya_R0,G0316,30.05,0.04045714285714286
1229200,1550.0,Retail,Lebanon,Sidon,15.0,monthly,404.0,B0338,Lebanon_R2,G0219,442.48,0.04330666666666667
1065596,400.0,Clothing,Kenya,Molo,8.0,monthly,138.0,B0339,Kenya_R0,G0076,104.92,0.0416
930616,525.0,Retail,Mozambique,"Boane, Maputo",17.0,monthly,23.0,B0340,Mozambique_R1,G0240,150.46,0.040988235294117645
1271717,600.0,Food,Philippines,"San Dionisio, Iloilo",11.0,irregular,125.0,B0341,Philippines_R2,G0124,123.11,0.041745454545454544
1239970,1075.0,Arts,Kosovo,,26.0,monthly,240.0,B0342,Kosovo_R0,G0057,195.71,0.04132307692307692
1282845,500.0,Food,El Salvador,Usulután,14.0,monthly,199.0,B0343,El Salvador_R2,G0332,47.12,0.04114285714285715
989168,400.0,Retail,Pakistan,Rawalpindi,14.0,monthly,247.0,B0344,Pakistan_R1,G0040,59.38,0.040914285714285716
1334239,875.0,Housing,Albania,Korce,14.0,monthly,239.0,B0345,Albania_R3,G0281,157.68,0.041999999999999996
911484,625.0,Housing,Mexico,"San Miguel, Acatepec, Guerrero",14.0,monthly,275.0,B0346,Mexico_R0,G0129,47.86,0.041428571428571426
810479,1375.0,Agriculture,Cambodia,"Battambang province, Thmor Koul district",20.0,monthly,204.0,B0347,Cambodia_R2,G0214,159.75,0.0422
1220629,1025.0,Retail,Philippines,"Masipi East, Cabagan, Isabela",8.0,irregular,123.0,B0348,Philippines_R1,G0156,235.2,0.0441
740814,1025.0,Services,Tajikistan,Hamadoni,14.0,monthly,63.0,B0349,Tajikistan_R1,G0184,277.47,0.04234285714285714
1252855,1025.0,Agriculture,Kenya,Webuye,9.0,bullet,202.0,B0350,Kenya_R0,G0059,358.24,0.043644444444444444
1008338,300.0,Agriculture,Ecuador,Tulcán,12.0,monthly,188.0,B0351,Ecuador_R3,G0045,98.98,0.0408
701889,525.0,Agriculture,Pakistan,Mustafabad,14.0,monthly,245.0,B0352,Pakistan_R2,G0020,127.45,0.0412
795197,350.0,Transportation,Philippines,"Jimenez, Misamis  Occidental",12.0,monthly,136.0,B0353,Philippines_R2,G0000,61.73,0.040933333333333335
1103359,650.0,Food,Armenia,"Kapan, Syunik region",26.0,monthly,169.0,B0354,Armenia_R1,G0037,156.55,0.0408
1046937,650.0,Food,Guatemala,Solola,14.0,monthly,246.0,B0355,Guatemala_R0,G0136,185.7,0.041485714285714285
1195271,300.0,Services,Pakistan,Rawalpindi,14.0,monthly,247.0,B0356,Pakistan_R1,G0240,25.65,0.04068571428571428
1288162,225.0,Agriculture,El Salvador,El Transito,14.0,bullet,199.0,B0357,El Salvador_R2,G0209,38.92,0.04051428571428571
1156094,550.0,Housing,Indonesia,Serang,36.0,irregular,406.0,B0358,Indonesia_R0,G0106,166.07,0.040488888888888894
952902,325.0,Food,Madagascar,Antananarivo,10.0,irregular,443.0,B0359,Madagascar_R3,G0189,53.67,0.04104
1044346,2150.0,Housing,Georgia,Goristsikhe,27.0,monthly,181.0,B0360,Georgia_R2,G0125,476.36,0.042548148148148154
779690,2000.0,Education,Honduras,Tegucigalpa,39.0,monthly,317.0,B0361,Honduras_R2,G0009,452.66,0.04164102564102564
786705,300.0,Food,El Salvador,,14.0,monthly,81.0,B0362,El Salvador_R0,G0179,31.6,0.04068571428571428
1165029,400.0,Food,Samoa,Tulaele,14.0,irregular,15.0,B0363,Samoa_R0,G0108,63.47,0.040914285714285716
827763,2100.0,Clothing,Yemen,hodeidah,12.0,monthly,205.0,B0364,Yemen_R3,G0180,315.74,0.0456
1279093,2675.0,Clothing,Paraguay,Encarnación,6.0,irregular,58.0,B0365,Paraguay_R0,G0069,154.77,0.05426666666666667
804480,4050.0,Agriculture,Mexico,"Ejido de San Pedro El Alto, San Felipe del Progres",7.0,irregular,130.0,B0366,Mexico_R3,G0021,231.89,0.05851428571428571
1253878,2500.0,Health,The Democratic Republic of the Congo,GOMA,14.0,monthly,402.0,B0367,The Democratic Republic of the Congo_R1,G0057,748.77,0.04571428571428572
676066,175.0,Food,Philippines,"Bago, Negros Occidental",7.0,irregular,145.0,B0368,Philippines_R3,G0012,23.09,0.0408
1056555,550.0,Retail,Cameroon,Yaoundé,15.0,monthly,217.0,B0369,Cameroon_R1,G0249,112.98,0.04117333333333333
1056497,1525.0,Housing,Cambodia,Svay Reang Province,14.0,monthly,9.0,B0370,Cambodia_R0,G0132,212.92,0.04348571428571429
1251863,525.0,Agriculture,Kyrgyzstan,Chui district,14.0,monthly,171.0,B0371,Kyrgyzstan_R1,G0088,174.41,0.0412
737040,1000.0,Agriculture,Cambodia,"Battambang province, Phnom Proek district",26.0,monthly,204.0,B0372,Cambodia_R3,G0208,127.79,0.04123076923076923
1106005,650.0,Retail,Philippines,"Plaridel-Lopez Jaena, Misamis Occidental",14.0,irregular,126.0,B0373,Philippines_R2,G0203,116.28,0.041485714285714285
1328822,500.0,Food,El Salvador,,14.0,monthly,167.0,B0374,El Salvador_R0,G0002,155.91,0.04114285714285715
670614,150.0,Retail,Philippines,"Daan Bantayan, Cebu",7.0,irregular,145.0,B0375,Philippines_R1,G0158,45.39,0.04068571428571428
890854,3225.0,Retail,Paraguay,San Lorenzo,6.0,irregular,58.0,B0376,Paraguay_R2,G0077,341.3,0.0572
1308052,350.0,Retail,Colombia,San Antonio de Prado,14.0,bullet,177.0,B0377,Colombia_R1,G0135,101.78,0.0408
1236400,300.0,Services,Pakistan,Sialkot,14.0,monthly,455.0,B0378,Pakistan_R0,G0311,56.24,0.04068571428571428
1030058,300.0,Personal Use,Lao People's Democratic Republic,Laos,10.0,bullet,393.0,B0379,Lao People's Democratic Republic_R3,G0315,58.47,0.040959999999999996
1029379,225.0,Construction,Philippines,"Ilog, Negros Occidental",11.0,irregular,145.0,B0380,Philippines_R3,G0111,20.26,0.04065454545454546
1068665,525.0,Services,Colombia,Medellín,14.0,bullet,177.0,B0381,Colombia_R2,G0082,38.94,0.0412
929376,150.0,Food,Philippines,"Calape, Bohol",11.0,irregular,125.0,B0382,Philippines_R2,G0019,40.26,0.04043636363636364
912963,475.0,Retail,Philippines,"Minglanilla, Cebu",11.0,irregular,145.0,B0383,Philippines_R0,G0011,94.5,0.041381818181818186
943980,225.0,Retail,Philippines,"Numancia, Aklan",8.0,irregular,145.0,B0384,Philippines_R1,G0290,40.74,0.040900000000000006
693399,725.0,Food,Cambodia,"Kampong Cham Province, Koh Sotin District",14.0,monthly,204.0,B0385,Cambodia_R2,G0331,194.92,0.04165714285714286
662286,575.0,Food,Pakistan,Pakpatan,14.0,monthly,245.0,B0386,Pakistan_R1,G0214,160.8,0.04131428571428572
1163398,600.0,Services,Nicaragua,Chinandega,14.0,monthly,176.0,B0387,Nicaragua_R2,G0324,58.6,0.04137142857142857
942391,325.0,Agriculture,Philippines,"Bindoy, Negros Oriental",8.0,irregular,145.0,B0388,Philippines_R1,G0196,75.75,0.0413
1188113,3400.0,Food,Peru,Lamay - Calca - Cusco,8.0,monthly,119.0,B0389,Peru_R1,G0205,308.06,0.05360000000000001
655349,225.0,Food,Peru,PUCALLPA,8.0,monthly,71.0,B0390,Peru_R0,G0148,61.97,0.040900000000000006
1066577,1500.0,Health,Lebanon,Nabatieh,17.0,monthly,77.0,B0391,Lebanon_R1,G0312,370.63,0.042823529411764705
1128056,275.0,Agriculture,Philippines,"Bogo, Cebu",13.0,irregular,145.0,B0392,Philippines_R3,G0306,92.67,0.04067692307692308
683038,550.0,Retail,Philippines,"La Castellana, Negros Occidental",8.0,irregular,145.0,B0393,Philippines_R3,G0020,38.88,0.0422
838929,1000.0,Food,Samoa,Vaitele,14.0,irregular,15.0,B0394,Samoa_R0,G0039,67.12,0.04228571428571429
1197055,250.0,Retail,Philippines,"Silay, Negros Occidental",8.0,irregular,145.0,B0395,Philippines_R1,G0227,33.66,0.041
