borrower_id,t,group_id,region_id,individual_risk_score,neighbor_stress_fraction,regional_shock_index,predicted_reason,confidence,multi_hop_exposure_score,is_stressed
B0346,0,G0129,Mexico_R0,0.04160369,0.0,0,Healthy,,,0
B0347,0,G0214,Cambodia_R2,0.040603317,0.0,0,Healthy,,,0
B0348,0,G0156,Philippines_R1,0.059149377,0.0,0,Healthy,,,0
B0349,0,G0184,Tajikistan_R1,0.040501945,0.0,0,Isolated Stress,,,1
B0350,0,G0059,Kenya_R0,0.11480771,0.0,0,Healthy,,,0
B0351,0,G0045,Ecuador_R3,0.061274152,0.0,0,Healthy,,,0
B0352,0,G0020,Pakistan_R2,0.041677147,0.0,0,Healthy,,,0
B0353,0,G0000,Philippines_R2,0.04232386,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0354,0,G0037,Armenia_R1,0.03378451,0.0,0,Healthy,,,0
B0355,0,G0136,Guatemala_R0,0.030067546,0.0,1,Healthy,,,0
B0356,0,G0240,Pakistan_R1,0.060567215,0.0,0,Healthy,,,0
B0357,0,G0209,El Salvador_R2,0.066406295,0.0,0,Healthy,,,0
B0358,0,G0106,Indonesia_R0,0.019104218,0.0,0,Healthy,,,0
B0359,0,G0189,Madagascar_R3,0.06339127,0.0,0,Healthy,,,0
B0360,0,G0125,Georgia_R2,0.059336897,0.0,0,Healthy,,,0
B0361,0,G0009,Honduras_R2,0.025489045,0.0,0,Healthy,,,0
B0362,0,G0179,El Salvador_R0,0.05536384,0.0,0,Healthy,,,0
B0363,0,G0108,Samoa_R0,0.070401356,0.0,0,Healthy,,,0
B0364,0,G0180,Yemen_R3,0.031433374,0.0,0,Healthy,,,0
B0365,0,G0069,Paraguay_R0,0.06819988,0.0,0,Healthy,,,0
B0366,0,G0021,Mexico_R3,0.08832232,0.0,0,Healthy,,,0
B0367,0,G0057,The Democratic Republic of the Congo_R1,0.09407016,0.0,0,Healthy,,,0
B0368,0,G0012,Philippines_R3,0.076583154,0.0,1,Healthy,,,0
B0369,0,G0249,Cameroon_R1,0.045422733,0.0,0,Healthy,,,0
B0370,0,G0132,Cambodia_R0,0.04198164,0.0,0,Healthy,,,0
B0371,0,G0088,Kyrgyzstan_R1,0.024015324,0.0,0,Healthy,,,0
B0372,0,G0208,Cambodia_R3,0.051794473,0.0,1,Healthy,,,0
B0373,0,G0203,Philippines_R2,0.07694488,0.0,1,Healthy,,,0
B0374,0,G0002,El Salvador_R0,0.024015324,0.0,0,Healthy,,,0
B0375,0,G0158,Philippines_R1,0.09000426,0.0,0,Healthy,,,0
B0376,0,G0077,Paraguay_R2,0.060985237,0.0,0,Healthy,,,0
B0377,0,G0135,Colombia_R1,0.044488095,0.0,0,Healthy,,,0
B0378,0,G0311,Pakistan_R0,0.060954895,0.0,0,Healthy,,,0
B0379,0,G0315,Lao People's Democratic Republic_R3,0.062625,0.0,1,Healthy,,,0
B0380,0,G0111,Philippines_R3,0.07608165,0.0,1,Healthy,,,0
B0381,0,G0082,Colombia_R2,0.053351443,0.0,0,Healthy,,,0
B0382,0,G0019,Philippines_R2,0.16707644,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0383,0,G0011,Philippines_R0,0.06589552,0.0,0,Healthy,,,0
B0384,0,G0290,Philippines_R1,0.07299032,0.0,0,Healthy,,,0
B0385,0,G0331,Cambodia_R2,0.039141342,0.0,0,Healthy,,,0
B0386,0,G0214,Pakistan_R1,0.030520793,0.0,0,Healthy,,,0
B0387,0,G0324,Nicaragua_R2,0.04332744,0.0,0,Healthy,,,0
B0388,0,G0196,Philippines_R1,0.0573553,0.0,0,Healthy,,,0
B0389,0,G0205,Peru_R1,0.037127476,0.0,0,Healthy,,,0
B0390,0,G0148,Peru_R0,0.040621664,0.0,0,Healthy,,,0
B0391,0,G0312,Lebanon_R1,0.04501704,0.0,0,Healthy,,,0
B0392,0,G0306,Philippines_R3,0.06797266,0.0,1,Healthy,,,0
B0393,0,G0020,Philippines_R3,0.052306507,0.0,1,Healthy,,,0
B0394,0,G0039,Samoa_R0,0.077505805,0.0,0,Isolated Stress,,,1
B0395,0,G0227,Philippines_R1,0.040068273,0.0,0,Healthy,,,0
B0396,0,G0235,Samoa_R0,0.06301523,0.0,0,Healthy,,,0
B0397,0,G0306,Philippines_R3,0.03945198,0.0,1,Healthy,,,0
B0398,0,G0074,Philippines_R1,0.014047226,0.0,0,Healthy,,,0
B0399,0,G0256,Philippines_R1,0.07009417,0.0,0,Healthy,,,0
B0400,0,G0287,Cambodia_R0,0.044260852,0.0,0,Healthy,,,0
B0401,0,G0319,El Salvador_R0,0.041367196,0.0,0,Healthy,,,0
B0402,0,G0284,Philippines_R3,0.08418817,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0403,0,G0277,Kenya_R0,0.032938123,0.0,0,Healthy,,,0
B0404,0,G0201,Armenia_R1,0.05307957,0.0,0,Healthy,,,0
B0405,0,G0098,Albania_R3,0.026469141,0.0,0,Healthy,,,0
B0406,0,G0309,Philippines_R2,0.04997706,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0407,0,G0258,Nicaragua_R0,0.07415245,0.0,0,Healthy,,,0
B0408,0,G0084,Kyrgyzstan_R0,0.026247542,0.0,0,Healthy,,,0
B0409,0,G0167,Philippines_R0,0.014473423,0.0,0,Healthy,,,0
B0410,0,G0145,Philippines_R1,0.062499657,0.0,0,Healthy,,,0
B0411,0,G0029,Ukraine_R3,0.06786812,0.0,0,Healthy,,,0
B0412,0,G0232,Kyrgyzstan_R1,0.061198145,0.0,0,Healthy,,,0
B0413,0,G0081,Philippines_R0,0.08246942,0.0,0,Healthy,,,0
B0414,0,G0034,Cambodia_R0,0.06837141,0.0,0,Isolated Stress,,,1
B0415,0,G0080,Sierra Leone_R1,0.039879087,0.0,0,Healthy,,,0
B0416,0,G0037,Philippines_R1,0.030907132,0.0,0,Healthy,,,0
B0417,0,G0233,Palestine_R3,0.045931842,0.0,0,Healthy,,,0
B0418,0,G0312,Philippines_R3,0.03588774,0.0,1,Healthy,,,0
B0419,0,G0146,Lebanon_R0,0.03572284,0.0,0,Healthy,,,0
B0420,0,G0069,Tanzania_R2,0.05568598,0.0,0,Healthy,,,0
B0421,0,G0151,Cambodia_R2,0.051794473,0.0,0,Healthy,,,0
B0422,0,G0065,Uganda_R0,0.046323866,0.0,0,Healthy,,,0
B0423,0,G0121,Philippines_R3,0.08863145,0.0,1,Healthy,,,0
B0424,0,G0175,Cambodia_R2,0.074773684,0.0,0,Healthy,,,0
B0425,0,G0082,El Salvador_R0,0.038353432,0.0,0,Healthy,,,0
B0426,0,G0072,Samoa_R2,0.08402032,0.0,0,Healthy,,,0
B0427,0,G0051,Vietnam_R1,0.03940408,0.0,0,Healthy,,,0
B0428,0,G0121,Peru_R3,0.039975066,0.0,0,Healthy,,,0
B0429,0,G0016,Philippines_R3,0.03702339,0.0,1,Healthy,,,0
B0430,0,G0132,Philippines_R3,0.051159166,0.0,1,Healthy,,,0
B0431,0,G0240,Kenya_R2,0.061469745,0.0,0,Healthy,,,0
B0432,0,G0047,Philippines_R1,0.08035785,0.0,0,Isolated Stress,,,1
B0433,0,G0038,Pakistan_R0,0.07138407,0.0,0,Healthy,,,0
B0434,0,G0194,Philippines_R2,0.10463738,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0435,0,G0131,Peru_R0,0.046768084,0.0,0,Healthy,,,0
B0436,0,G0074,Philippines_R2,0.060128577,0.0,1,Healthy,,,0
B0437,0,G0270,Philippines_R0,0.0645734,0.0,0,Healthy,,,0
B0438,0,G0056,Philippines_R1,0.0394354,0.0,0,Healthy,,,0
B0439,0,G0078,Philippines_R1,0.06548833,0.0,0,Healthy,,,0
B0440,0,G0169,Kenya_R3,0.04173165,0.0,0,Healthy,,,0
B0441,0,G0293,Philippines_R1,0.10341316,0.0,0,Healthy,,,0
B0442,0,G0116,Philippines_R3,0.09279267,0.0,1,Healthy,,,0
B0443,0,G0252,Kenya_R2,0.091832295,0.0,0,Healthy,,,0
B0444,0,G0227,Philippines_R2,0.06503044,0.0,1,Healthy,,,0
B0445,0,G0079,Philippines_R3,0.1233791,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0446,0,G0192,Peru_R3,0.040191296,0.0,0,Healthy,,,0
B0447,0,G0148,El Salvador_R0,0.044010583,0.0,0,Healthy,,,0
B0448,0,G0198,Philippines_R0,0.06216032,0.0,0,Healthy,,,0
B0449,0,G0204,Kenya_R0,0.05674637,0.0,0,Healthy,,,0
B0450,0,G0006,Armenia_R3,0.042931154,0.0,0,Healthy,,,0
B0451,0,G0113,Samoa_R1,0.06587283,0.0,0,Healthy,,,0
B0452,0,G0279,Philippines_R2,0.06273942,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0453,0,G0067,Palestine_R1,0.049870692,0.0,0,Healthy,,,0
B0454,0,G0226,Philippines_R3,0.10215471,0.0,1,Healthy,,,0
B0455,0,G0318,Costa Rica_R0,0.053106587,0.0,0,Healthy,,,0
B0456,0,G0231,Zambia_R3,0.044663277,0.0,0,Healthy,,,0
B0457,0,G0118,Togo_R1,0.049603652,0.0,0,Healthy,,,0
B0458,0,G0158,Philippines_R3,0.07290941,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0459,0,G0330,Rwanda_R0,0.048919063,0.0,0,Healthy,,,0
B0460,0,G0206,Paraguay_R1,0.040392976,0.0,0,Healthy,,,0
B0461,0,G0135,Cambodia_R1,0.055944175,0.0,0,Healthy,,,0
B0462,0,G0033,Guatemala_R2,0.059280165,0.0,0,Healthy,,,0
B0463,0,G0285,Cambodia_R1,0.061431326,0.0,0,Healthy,,,0
B0464,0,G0021,Haiti_R2,0.06198455,0.0,0,Healthy,,,0
B0465,0,G0090,Tajikistan_R0,0.045924336,0.0,0,Healthy,,,0
B0466,0,G0334,Uganda_R0,0.031741332,0.0,0,Healthy,,,0
B0467,0,G0171,Peru_R3,0.03882307,0.0,0,Healthy,,,0
B0468,0,G0126,Kenya_R1,0.082811914,0.0,0,Healthy,,,0
B0469,0,G0271,Sierra Leone_R2,0.09622769,0.0,0,Healthy,,,0
B0470,0,G0255,Nicaragua_R0,0.034448195,0.0,0,Healthy,,,0
B0471,0,G0062,Cambodia_R3,0.030301517,0.0,1,Healthy,,,0
B0472,0,G0282,Egypt_R2,0.04832562,0.0,0,Healthy,,,0
B0473,0,G0241,Liberia_R3,0.079055674,0.0,0,Healthy,,,0
B0474,0,G0329,Armenia_R0,0.02814452,0.0,0,Healthy,,,0
B0475,0,G0215,Jordan_R3,0.048142508,0.0,0,Healthy,,,0
B0476,0,G0266,Colombia_R1,0.038798593,0.0,0,Healthy,,,0
B0477,0,G0147,Mozambique_R1,0.06772136,0.0,0,Healthy,,,0
B0478,0,G0014,El Salvador_R1,0.038206622,0.0,0,Healthy,,,0
B0479,0,G0043,Philippines_R3,0.09131338,0.0,1,Healthy,,,0
B0480,0,G0064,Uganda_R2,0.068349496,0.0,0,Healthy,,,0
B0481,0,G0096,El Salvador_R0,0.075375095,0.0,0,Healthy,,,0
B0482,0,G0060,Colombia_R0,0.080658436,0.0,0,Healthy,,,0
B0483,0,G0077,Philippines_R0,0.06294428,0.0,0,Healthy,,,0
B0484,0,G0303,Vietnam_R2,0.045958243,0.0,0,Healthy,,,0
B0485,0,G0061,Costa Rica_R1,0.02096548,0.0,0,Healthy,,,0
B0486,0,G0080,Philippines_R0,0.061041344,0.0,0,Healthy,,,0
B0487,0,G0245,Cambodia_R2,0.04064766,0.0,0,Healthy,,,0
B0488,0,G0283,Philippines_R2,0.07880412,0.0,1,Healthy,,,0
B0489,0,G0260,Philippines_R0,0.060917735,0.0,0,Healthy,,,0
B0490,0,G0113,Philippines_R0,0.08710331,0.0,0,Healthy,,,0
B0491,0,G0221,Nigeria_R2,0.069612294,0.0,0,Healthy,,,0
B0492,0,G0315,Pakistan_R0,0.06791877,0.0,0,Healthy,,,0
B0493,0,G0105,Philippines_R1,0.057473514,0.0,0,Healthy,,,0
B0494,0,G0020,El Salvador_R0,0.05713341,0.0,0,Healthy,,,0
B0495,0,G0046,Liberia_R0,0.081083514,0.0,0,Healthy,,,0
B0496,0,G0264,Philippines_R1,0.06537782,0.0,0,Healthy,,,0
B0497,0,G0094,Kenya_R3,0.040238477,0.0,0,Healthy,,,0
B0498,0,G0235,Philippines_R2,0.09936715,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0499,0,G0219,Samoa_R2,0.04096108,0.0,0,Healthy,,,0
B0500,0,G0127,Nigeria_R2,0.06088532,0.0,0,Healthy,,,0
B0501,0,G0207,Philippines_R0,0.05963809,0.0,0,Healthy,,,0
B0502,0,G0309,Colombia_R1,0.027674612,0.0,0,Healthy,,,0
B0503,0,G0170,Colombia_R0,0.029207082,0.0,0,Healthy,,,0
B0504,0,G0214,Peru_R3,0.04120451,0.0,0,Healthy,,,0
B0505,0,G0108,El Salvador_R0,0.07633661,0.0,0,Healthy,,,0
B0506,0,G0096,Mexico_R0,0.12972648,0.0,0,Healthy,,,0
B0507,0,G0007,Philippines_R3,0.06831808,0.0,1,Healthy,,,0
B0508,0,G0322,India_R2,0.071575746,0.0,1,Healthy,,,0
B0509,0,G0275,Cambodia_R1,0.029615069,0.0,0,Healthy,,,0
B0510,0,G0329,El Salvador_R1,0.036956154,0.0,0,Healthy,,,0
B0511,0,G0256,Philippines_R1,0.065607786,0.0,0,Healthy,,,0
B0512,0,G0246,Kenya_R1,0.0608446,0.0,0,Healthy,,,0
B0513,0,G0110,Kenya_R3,0.042695384,0.0,0,Healthy,,,0
B0514,0,G0054,Kenya_R0,0.05350675,0.0,0,Healthy,,,0
B0515,0,G0238,Kenya_R3,0.07994517,0.0,0,Isolated Stress,,,1
B0516,0,G0144,Guatemala_R2,0.043768488,0.0,0,Healthy,,,0
B0517,0,G0265,Bolivia_R1,0.02705823,0.0,0,Healthy,,,0
B0518,0,G0088,Paraguay_R3,0.023640603,0.0,0,Healthy,,,0
B0519,0,G0065,Cambodia_R1,0.043363165,0.0,0,Healthy,,,0
B0520,0,G0313,El Salvador_R0,0.024015324,0.0,0,Healthy,,,0
B0521,0,G0239,Philippines_R1,0.05196122,0.0,0,Healthy,,,0
B0522,0,G0110,Mali_R1,0.09408557,0.0,0,Healthy,,,0
B0523,0,G0186,Nicaragua_R2,0.060567442,0.0,0,Healthy,,,0
B0524,0,G0301,Guatemala_R3,0.015252738,0.0,0,Isolated Stress,,,1
B0525,0,G0181,Jordan_R3,0.046363793,0.0,0,Healthy,,,0
B0526,0,G0034,Philippines_R1,0.052924752,0.0,0,Healthy,,,0
B0527,0,G0057,El Salvador_R0,0.035195217,0.0,0,Healthy,,,0
B0528,0,G0129,Mongolia_R1,0.15790105,0.0,0,Healthy,,,0
B0529,0,G0022,Mali_R0,0.054627057,0.0,0,Healthy,,,0
B0530,0,G0024,Tajikistan_R0,0.037418354,0.0,0,Healthy,,,0
B0531,0,G0166,Philippines_R1,0.1131735,0.0,0,Healthy,,,0
B0532,0,G0083,Pakistan_R3,0.087320305,0.0,0,Healthy,,,0
B0533,0,G0186,Belize_R0,0.044582617,0.0,0,Healthy,,,0
B0534,0,G0067,Vietnam_R2,0.039943915,0.0,0,Healthy,,,0
B0535,0,G0068,El Salvador_R0,0.05172411,0.0,0,Healthy,,,0
B0536,0,G0177,Philippines_R0,0.077593826,0.0,0,Healthy,,,0
B0537,0,G0258,Philippines_R2,0.049514733,0.0,1,Healthy,,,0
B0538,0,G0041,Honduras_R0,0.028824033,0.0,1,Healthy,,,0
B0539,0,G0207,Costa Rica_R2,0.027516628,0.0,0,Healthy,,,0
B0540,0,G0302,Vietnam_R2,0.04353925,0.0,0,Healthy,,,0
B0541,0,G0192,Tajikistan_R0,0.031314462,0.0,0,Healthy,,,0
B0542,0,G0172,Kenya_R2,0.04286549,0.0,0,Healthy,,,0
B0543,0,G0059,Peru_R0,0.06321057,0.0,0,Healthy,,,0
B0544,0,G0018,Ghana_R0,0.042292636,0.0,0,Healthy,,,0
B0545,0,G0190,Vietnam_R0,0.049171235,0.0,0,Healthy,,,0
B0546,0,G0267,Lebanon_R3,0.037148584,0.0,0,Healthy,,,0
B0547,0,G0172,Kenya_R0,0.053760014,0.0,0,Healthy,,,0
B0548,0,G0084,Nigeria_R2,0.062195335,0.0,0,Healthy,,,0
B0549,0,G0165,United States_R2,0.021911936,0.0,0,Healthy,,,0
B0550,0,G0282,Philippines_R1,0.08340349,0.0,0,Healthy,,,0
B0551,0,G0106,Pakistan_R1,0.053124044,0.0,0,Healthy,,,0
B0552,0,G0040,Vietnam_R2,0.0435022,0.0,0,Healthy,,,0
B0553,0,G0148,Rwanda_R0,0.10239016,0.0,0,Healthy,,,0
B0554,0,G0026,Ecuador_R3,0.044931836,0.0,0,Healthy,,,0
B0555,0,G0055,Georgia_R0,0.04994756,0.0,0,Healthy,,,0
B0556,0,G0300,Indonesia_R0,0.04287316,0.0,0,Healthy,,,0
B0557,0,G0101,Armenia_R1,0.07401552,0.0,0,Healthy,,,0
B0558,0,G0166,Peru_R0,0.03111136,0.0,0,Healthy,,,0
B0559,0,G0246,Kenya_R3,0.02706311,0.0,0,Healthy,,,0
B0560,0,G0123,Philippines_R2,0.05909091,0.0,1,Healthy,,,0
B0561,0,G0086,Pakistan_R3,0.047467455,0.0,0,Healthy,,,0
B0562,0,G0327,Pakistan_R3,0.04519692,0.0,0,Healthy,,,0
B0563,0,G0304,Uganda_R2,0.037757713,0.0,0,Healthy,,,0
B0564,0,G0323,Peru_R3,0.04174445,0.0,0,Healthy,,,0
B0565,0,G0320,Philippines_R0,0.034852058,0.0,0,Healthy,,,0
B0566,0,G0132,Peru_R0,0.041120555,0.0,0,Healthy,,,0
B0567,0,G0092,Burundi_R1,0.03482106,0.0,0,Healthy,,,0
B0568,0,G0224,Palestine_R0,0.040885832,0.0,0,Healthy,,,0
B0569,0,G0261,El Salvador_R2,0.02781238,0.0,0,Healthy,,,0
B0570,0,G0043,Philippines_R2,0.06115024,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0571,0,G0157,Bolivia_R0,0.038047604,0.0,0,Healthy,,,0
B0572,0,G0005,Philippines_R3,0.09686065,0.0,1,Healthy,,,0
B0573,0,G0169,Philippines_R0,0.057870194,0.0,0,Healthy,,,0
B0574,0,G0254,Tajikistan_R2,0.0468907,0.0,0,Healthy,,,0
B0575,0,G0100,Ecuador_R3,0.037406314,0.0,0,Healthy,,,0
B0576,0,G0075,Philippines_R3,0.07686016,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0577,0,G0300,Philippines_R3,0.056172162,0.0,1,Healthy,,,0
B0578,0,G0148,Ecuador_R0,0.108914636,0.0,0,Healthy,,,0
B0579,0,G0037,Palestine_R0,0.039113123,0.0,0,Healthy,,,0
B0580,0,G0244,Philippines_R2,0.07550127,0.0,1,Healthy,,,0
B0581,0,G0051,Nicaragua_R3,0.022666853,0.0,0,Healthy,,,0
B0582,0,G0056,Burundi_R1,0.076740086,0.0,0,Healthy,,,0
B0583,0,G0027,Kenya_R1,0.04331705,0.0,0,Healthy,,,0
B0584,0,G0002,Pakistan_R1,0.11560439,0.0,0,Healthy,,,0
B0585,0,G0007,Kenya_R2,0.044552635,0.0,0,Healthy,,,0
B0586,0,G0277,Pakistan_R1,0.063948445,0.0,0,Healthy,,,0
B0587,0,G0221,Kyrgyzstan_R1,0.05346872,0.0,0,Healthy,,,0
B0588,0,G0069,Zimbabwe_R2,0.05094651,0.0,0,Healthy,,,0
B0589,0,G0120,Philippines_R1,0.02791507,0.0,0,Healthy,,,0
B0590,0,G0073,Senegal_R0,0.035929684,0.0,0,Healthy,,,0
B0591,0,G0050,Kenya_R2,0.13607132,0.0,0,Healthy,,,0
B0592,0,G0312,Cambodia_R3,0.038206622,0.0,1,Healthy,,,0
B0593,0,G0071,Ghana_R0,0.033352822,0.0,0,Healthy,,,0
B0594,0,G0175,Philippines_R1,0.05855809,0.0,0,Healthy,,,0
B0595,0,G0228,Togo_R1,0.04365773,0.0,0,Healthy,,,0
B0596,0,G0079,El Salvador_R0,0.024015324,0.0,0,Healthy,,,0
B0597,0,G0145,Tajikistan_R1,0.044532392,0.0,0,Healthy,,,0
B0598,0,G0102,El Salvador_R2,0.05530312,0.0,0,Healthy,,,0
B0599,0,G0060,Pakistan_R1,0.061756525,0.0,0,Healthy,,,0
B0600,0,G0324,Philippines_R2,0.06017762,0.0,1,Healthy,,,0
B0601,0,G0130,Ecuador_R3,0.038368843,0.0,0,Healthy,,,0
B0602,0,G0032,India_R1,0.058779612,0.0,0,Healthy,,,0
B0603,0,G0187,India_R2,0.053649563,0.0,1,Healthy,,,0
B0604,0,G0234,Philippines_R1,0.040068273,0.0,0,Healthy,,,0
B0605,0,G0170,Pakistan_R1,0.059565526,0.0,0,Healthy,,,0
B0606,0,G0264,India_R3,0.048395626,0.0,0,Healthy,,,0
B0607,0,G0056,Vietnam_R0,0.0334648,0.0,0,Healthy,,,0
B0608,0,G0286,Nigeria_R2,0.09010902,0.0,0,Healthy,,,0
B0609,0,G0104,Kenya_R0,0.10524117,0.0,0,Isolated Stress,,,1
B0610,0,G0047,Cambodia_R3,0.15907615,0.0,1,Healthy,,,0
B0611,0,G0018,Peru_R0,0.03946713,0.0,0,Healthy,,,0
B0612,0,G0307,Philippines_R0,0.06471759,0.0,0,Healthy,,,0
B0613,0,G0066,Cambodia_R0,0.082179524,0.0,0,Healthy,,,0
B0614,0,G0074,Cambodia_R2,0.07646807,0.0,0,Healthy,,,0
B0615,0,G0152,Philippines_R3,0.061026223,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0616,0,G0233,Philippines_R1,0.059476532,0.0,0,Healthy,,,0
B0617,0,G0025,Kenya_R0,0.024445152,0.0,0,Healthy,,,0
B0618,0,G0043,Samoa_R2,0.055686098,0.0,0,Healthy,,,0
B0619,0,G0094,Philippines_R2,0.078370914,0.0,1,Healthy,,,0
B0620,0,G0017,Tajikistan_R0,0.051153023,0.0,0,Healthy,,,0
B0621,0,G0133,Albania_R1,0.02248178,0.0,0,Healthy,,,0
B0622,0,G0175,Pakistan_R0,0.110961765,0.0,0,Healthy,,,0
B0623,0,G0280,Vietnam_R1,0.042920664,0.0,0,Healthy,,,0
B0624,0,G0182,Uganda_R1,0.05152899,0.0,1,Healthy,,,0
B0625,0,G0261,El Salvador_R0,0.050027553,0.0,0,Healthy,,,0
B0626,0,G0141,Peru_R3,0.048352875,0.0,0,Healthy,,,0
B0627,0,G0297,Philippines_R1,0.066705,0.0,0,Healthy,,,0
B0628,0,G0005,Mali_R0,0.050307244,0.0,0,Healthy,,,0
B0629,0,G0124,Philippines_R2,0.06264562,0.0,1,Healthy,,,0
B0630,0,G0048,Samoa_R2,0.05281297,0.0,0,Healthy,,,0
B0631,0,G0107,Philippines_R1,0.06838189,0.0,0,Healthy,,,0
B0632,0,G0297,Philippines_R3,0.080844074,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0633,0,G0246,Philippines_R0,0.059630174,0.0,0,Healthy,,,0
B0634,0,G0144,Peru_R3,0.06617855,0.0,0,Healthy,,,0
B0635,0,G0249,Philippines_R1,0.05485741,0.0,0,Healthy,,,0
B0636,0,G0151,Jordan_R1,0.05418101,0.0,0,Healthy,,,0
B0637,0,G0062,Philippines_R0,0.034174643,0.0,0,Healthy,,,0
B0638,0,G0182,Togo_R3,0.13837464,0.0,0,Healthy,,,0
B0639,0,G0272,Kenya_R2,0.024015324,0.0,0,Healthy,,,0
B0640,0,G0282,Togo_R1,0.028689228,0.0,0,Healthy,,,0
B0641,0,G0291,Mexico_R3,0.059979048,0.0,0,Healthy,,,0
B0642,0,G0307,Nicaragua_R0,0.043757092,0.0,0,Healthy,,,0
B0643,0,G0119,Armenia_R2,0.028831812,0.0,0,Healthy,,,0
B0644,0,G0186,India_R0,0.026333911,0.0,0,Healthy,,,0
B0645,0,G0300,Philippines_R1,0.08462824,0.0,0,Healthy,,,0
B0646,0,G0325,Philippines_R1,0.06518609,0.0,0,Healthy,,,0
B0647,0,G0313,Kenya_R0,0.07371081,0.0,0,Healthy,,,0
B0648,0,G0296,Ecuador_R2,0.043851376,0.0,0,Healthy,,,0
B0649,0,G0162,Armenia_R1,0.04449397,0.0,0,Healthy,,,0
B0650,0,G0071,Cambodia_R3,0.037681412,0.0,1,Healthy,,,0
B0651,0,G0015,Philippines_R0,0.05441088,0.0,0,Healthy,,,0
B0652,0,G0216,Guatemala_R3,0.03636597,0.0,0,Healthy,,,0
B0653,0,G0256,Kenya_R3,0.06666707,0.0,0,Healthy,,,0
B0654,0,G0025,Dominican Republic_R1,0.06413403,0.0,0,Healthy,,,0
B0655,0,G0249,Paraguay_R0,0.036553133,0.0,0,Healthy,,,0
B0656,0,G0248,Peru_R3,0.033579662,0.0,0,Healthy,,,0
B0657,0,G0222,Tajikistan_R2,0.04724053,0.0,0,Healthy,,,0
B0658,0,G0268,Tajikistan_R0,0.04890989,0.0,0,Healthy,,,0
B0659,0,G0284,Lebanon_R1,0.038073633,0.0,0,Healthy,,,0
B0660,0,G0132,Uganda_R2,0.020786118,0.0,0,Healthy,,,0
B0661,0,G0174,Cambodia_R0,0.054732364,0.0,0,Healthy,,,0
B0662,0,G0230,Colombia_R0,0.037406314,0.0,0,Healthy,,,0
B0663,0,G0295,Tajikistan_R1,0.04065877,0.0,0,Healthy,,,0
B0664,0,G0150,Pakistan_R1,0.045345757,0.0,0,Healthy,,,0
B0665,0,G0180,Philippines_R3,0.046028428,0.0,1,Independent Regional Shock,8.600546319464206e-48,,1
B0666,0,G0188,Peru_R1,0.047098383,0.0,0,Healthy,,,0
B0667,0,G0209,El Salvador_R0,0.058352493,0.0,0,Healthy,,,0
B0668,0,G0147,Samoa_R0,0.06587283,0.0,0,Healthy,,,0
B0669,0,G0122,Lebanon_R1,0.04801775,0.0,0,Healthy,,,0
B0670,0,G0027,El Salvador_R0,0.054603606,0.0,0,Healthy,,,0
B0671,0,G0212,Vietnam_R2,0.04759578,0.0,0,Healthy,,,0
B0672,0,G0164,Mozambique_R2,0.038231257,0.0,0,Healthy,,,0
B0673,0,G0197,Albania_R1,0.04199122,0.0,0,Healthy,,,0
B0674,0,G0003,Bolivia_R0,0.038217444,0.0,0,Healthy,,,0
B0675,0,G0232,Liberia_R1,0.08909192,0.0,1,Healthy,,,0
B0676,0,G0200,Philippines_R2,0.042191394,0.0,1,Healthy,,,0
B0677,0,G0119,Sierra Leone_R1,0.058143087,0.0,0,Healthy,,,0
B0678,0,G0010,Vietnam_R3,0.044947412,0.0,0,Healthy,,,0
B0679,0,G0029,Mali_R3,0.18284096,0.0,0,Healthy,,,0
B0680,0,G0080,Cambodia_R2,0.06336171,0.0,0,Healthy,,,0
B0681,0,G0300,Pakistan_R1,0.048171237,0.0,0,Healthy,,,0
B0682,0,G0137,Mexico_R2,0.041708488,0.0,0,Healthy,,,0
B0683,0,G0308,Uganda_R3,0.046526305,0.0,0,Healthy,,,0
B0684,0,G0257,Guatemala_R2,0.03983832,0.0,0,Isolated Stress,,,1
B0685,0,G0261,Kenya_R0,0.05738408,0.0,0,Healthy,,,0
B0686,0,G0327,El Salvador_R0,0.044535752,0.0,0,Healthy,,,0
B0687,0,G0272,Liberia_R1,0.061531037,0.0,1,Healthy,,,0
B0688,0,G0202,Honduras_R3,0.06037544,0.0,0,Healthy,,,0
B0689,0,G0236,Peru_R2,0.062203642,0.0,0,Healthy,,,0
B0690,0,G0236,Kenya_R1,0.053989623,0.0,0,Healthy,,,0
B0691,0,G0175,Philippines_R1,0.0909808,0.0,0,Healthy,,,0
B0692,0,G0068,Philippines_R3,0.046705186,0.0,1,Healthy,,,0
